Index	V	I	R	T_coldhead	T_sample
49.00000	0.00279	0.00100	2.78630	4.45780	6.54550
50.00000	0.00278	0.00099	2.80939	4.45780	6.54670
51.00000	0.00282	0.00100	2.82090	4.45810	6.54670
52.00000	0.00278	0.00100	2.77650	4.45810	6.54630
53.00000	0.00278	0.00100	2.78400	4.46000	6.54630
54.00000	0.00281	0.00100	2.81070	4.46000	6.54520
55.00000	0.00275	0.00101	2.72693	4.46180	6.54520
56.00000	0.00280	0.00100	2.79940	4.46230	6.54460
57.00000	0.00274	0.00100	2.73930	4.46230	6.54460
58.00000	0.00271	0.00100	2.71240	4.46210	6.54450
59.00000	0.00282	0.00100	2.81610	4.46210	6.54450
60.00000	0.00278	0.00100	2.77780	4.46170	6.54410
61.00000	0.00277	0.00100	2.76740	4.46170	6.54410
62.00000	0.00271	0.00100	2.71040	4.46110	6.54450
63.00000	0.00277	0.00100	2.76830	4.46110	6.54450
64.00000	0.00277	0.00100	2.76820	4.46020	6.54480
65.00000	0.00276	0.00100	2.76150	4.46020	6.54480
66.00000	0.00278	0.00100	2.77850	4.45890	6.54530
67.00000	0.00276	0.00100	2.75710	4.45890	6.54530
68.00000	0.00275	0.00100	2.75010	4.45780	6.54660
69.00000	0.00283	0.00100	2.82680	4.45780	6.54660
70.00000	0.00281	0.00100	2.81140	4.45800	6.54690
71.00000	0.00281	0.00100	2.80900	4.45800	6.54690
72.00000	0.00283	0.00100	2.82660	4.46000	6.54660
73.00000	0.00285	0.00100	2.84920	4.46000	6.54660
74.00000	0.00276	0.00100	2.76480	4.46180	6.54620
75.00000	0.00277	0.00100	2.76520	4.46180	6.54550
76.00000	0.00279	0.00100	2.78920	4.46230	6.54550
77.00000	0.00282	0.00100	2.82140	4.46230	6.54460
78.00000	0.00279	0.00100	2.79150	4.46210	6.54460
79.00000	0.00278	0.00100	2.77870	4.46210	6.54430
80.00000	0.00285	0.00100	2.85150	4.46170	6.54430
81.00000	0.00279	0.00100	2.78720	4.46170	6.54500
82.00000	0.00280	0.00100	2.80300	4.46110	6.54500
83.00000	0.00277	0.00100	2.76590	4.46110	6.54460
84.00000	0.00282	0.00100	2.82450	4.46030	6.54460
85.00000	0.00279	0.00100	2.78600	4.46030	6.54460
86.00000	0.00280	0.00100	2.79540	4.45900	6.54460
87.00000	0.00281	0.00100	2.80850	4.45900	6.54550
88.00000	0.00280	0.00100	2.80150	4.45790	6.54550
89.00000	0.00279	0.00100	2.79140	4.45790	6.54640
90.00000	0.00285	0.00100	2.84680	4.45810	6.54640
91.00000	0.00288	0.00100	2.87810	4.45810	6.54650
92.00000	0.00281	0.00100	2.81320	4.46000	6.54650
93.00000	0.00283	0.00100	2.83460	4.46000	6.54540
94.00000	0.00282	0.00100	2.82120	4.46180	6.54540
95.00000	0.00285	0.00100	2.85220	4.46180	6.54390
96.00000	0.00281	0.00100	2.80510	4.46240	6.54390
97.00000	0.00279	0.00100	2.79010	4.46240	6.54310
98.00000	0.00277	0.00099	2.79808	4.46220	6.54310
99.00000	0.00282	0.00100	2.81810	4.46220	6.54360
100.00000	0.00279	0.00101	2.76653	4.46180	6.54360
101.00000	0.00277	0.00100	2.77040	4.46180	6.54410
102.00000	0.00275	0.00100	2.74520	4.46120	6.54410
103.00000	0.00273	0.00100	2.72820	4.46120	6.54380
104.00000	0.00277	0.00100	2.77100	4.46040	6.54380
105.00000	0.00275	0.00100	2.75060	4.46040	6.54440
106.00000	0.00278	0.00099	2.81182	4.45910	6.54440
107.00000	0.00278	0.00100	2.78170	4.45910	6.54530
108.00000	0.00279	0.00100	2.79320	4.45800	6.54530
109.00000	0.00275	0.00100	2.75070	4.45800	6.54610
110.00000	0.00279	0.00100	2.78990	4.45820	6.54610
111.00000	0.00280	0.00100	2.79650	4.45820	6.54670
112.00000	0.00277	0.00100	2.77160	4.46010	6.54670
113.00000	0.00277	0.00100	2.76630	4.46010	6.54600
114.00000	0.00276	0.00100	2.76270	4.46180	6.54600
115.00000	0.00271	0.00100	2.71200	4.46180	6.54450
116.00000	0.00270	0.00100	2.69940	4.46240	6.54450
117.00000	0.00275	0.00100	2.74790	4.46240	6.54360
118.00000	0.00272	0.00100	2.71680	4.46220	6.54360
119.00000	0.00273	0.00100	2.73070	4.46220	6.54400
120.00000	0.00275	0.00100	2.74850	4.46180	6.54400
121.00000	0.00273	0.00100	2.72640	4.46180	6.54480
122.00000	0.00270	0.00100	2.69940	4.46120	6.54480
123.00000	0.00267	0.00100	2.67140	4.46120	6.54460
124.00000	0.00277	0.00100	2.76580	4.46040	6.54460
125.00000	0.00274	0.00100	2.74110	4.46040	6.54440
126.00000	0.00279	0.00100	2.78790	4.45910	6.54440
127.00000	0.00280	0.00100	2.80480	4.45910	6.54530
128.00000	0.00276	0.00100	2.76040	4.45800	6.54530
129.00000	0.00275	0.00100	2.75480	4.45800	6.54640
130.00000	0.00275	0.00100	2.75400	4.45830	6.54640
131.00000	0.00280	0.00100	2.80260	4.45830	6.54660
132.00000	0.00281	0.00100	2.80700	4.46020	6.54660
133.00000	0.00280	0.00100	2.79590	4.46020	6.54570
134.00000	0.00278	0.00100	2.78390	4.46200	6.54570
135.00000	0.00277	0.00100	2.76930	4.46200	6.54460
136.00000	0.00278	0.00100	2.77630	4.46250	6.54460
137.00000	0.00279	0.00100	2.78690	4.46250	6.54370
138.00000	0.00277	0.00100	2.76590	4.46230	6.54370
139.00000	0.00276	0.00100	2.75640	4.46230	6.54320
140.00000	0.00275	0.00100	2.74520	4.46190	6.54320
141.00000	0.00278	0.00100	2.77990	4.46190	6.54350
142.00000	0.00275	0.00100	2.75460	4.46140	6.54350
143.00000	0.00276	0.00100	2.75670	4.46140	6.54340
144.00000	0.00274	0.00100	2.74490	4.46050	6.54340
145.00000	0.00277	0.00100	2.77300	4.46050	6.54380
146.00000	0.00281	0.00100	2.80960	4.45920	6.54380
147.00000	0.00277	0.00100	2.77410	4.45920	6.54490
148.00000	0.00275	0.00100	2.75360	4.45810	6.54490
149.00000	0.00278	0.00100	2.78050	4.45810	6.54590
150.00000	0.00280	0.00100	2.80140	4.45840	6.54590
151.00000	0.00279	0.00100	2.78880	4.45840	6.54630
152.00000	0.00281	0.00100	2.81340	4.46040	6.54630
153.00000	0.00280	0.00100	2.79910	4.46040	6.54570
154.00000	0.00279	0.00100	2.79160	4.46220	6.54570
155.00000	0.00278	0.00100	2.77950	4.46220	6.54450
156.00000	0.00276	0.00100	2.76200	4.46270	6.54450
157.00000	0.00279	0.00100	2.79040	4.46270	6.54370
158.00000	0.00278	0.00100	2.77600	4.46260	6.54370
159.00000	0.00269	0.00100	2.68970	4.46260	6.54380
160.00000	0.00284	0.00100	2.83720	4.46210	6.54380
161.00000	0.00279	0.00100	2.78600	4.46210	6.54390
162.00000	0.00279	0.00100	2.78670	4.46160	6.54390
163.00000	0.00278	0.00100	2.77520	4.46160	6.54370
164.00000	0.00278	0.00100	2.77720	4.46070	6.54370
165.00000	0.00281	0.00100	2.80710	4.46070	6.54350
166.00000	0.00281	0.00100	2.80960	4.45950	6.54350
167.00000	0.00280	0.00100	2.80080	4.45950	6.54460
168.00000	0.00277	0.00100	2.76840	4.45840	6.54460
169.00000	0.00280	0.00100	2.80110	4.45840	6.54600
170.00000	0.00274	0.00100	2.74310	4.45870	6.54600
171.00000	0.00277	0.00100	2.77230	4.45870	6.54590
172.00000	0.00275	0.00100	2.74650	4.46060	6.54590
173.00000	0.00273	0.00100	2.73430	4.46060	6.54470
174.00000	0.00272	0.00100	2.71940	4.46240	6.54470
175.00000	0.00276	0.00100	2.76230	4.46240	6.54400
176.00000	0.00278	0.00100	2.77580	4.46300	6.54400
177.00000	0.00272	0.00099	2.74495	4.46300	6.54300
178.00000	0.00274	0.00100	2.73940	4.46280	6.54300
179.00000	0.00276	0.00100	2.75570	4.46280	6.54240
180.00000	0.00274	0.00100	2.74070	4.46240	6.54240
181.00000	0.00271	0.00100	2.71180	4.46240	6.54290
182.00000	0.00277	0.00100	2.77400	4.46180	6.54290
183.00000	0.00273	0.00100	2.73140	4.46090	6.54280
184.00000	0.00275	0.00099	2.78040	4.46090	6.54280
185.00000	0.00275	0.00100	2.74600	4.45970	6.54360
186.00000	0.00271	0.00100	2.70600	4.45970	6.54360
187.00000	0.00276	0.00100	2.76490	4.45860	6.54520
188.00000	0.00283	0.00100	2.83110	4.45860	6.54520
189.00000	0.00280	0.00100	2.80130	4.45890	6.54590
190.00000	0.00280	0.00100	2.79770	4.45890	6.54590
191.00000	0.00274	0.00100	2.74260	4.46080	6.54550
192.00000	0.00277	0.00100	2.77340	4.46080	6.54550
193.00000	0.00273	0.00100	2.73070	4.46260	6.54430
194.00000	0.00276	0.00100	2.75720	4.46260	6.54360
195.00000	0.00275	0.00100	2.74660	4.46320	6.54360
196.00000	0.00284	0.00100	2.83700	4.46320	6.54310
197.00000	0.00274	0.00100	2.74350	4.46300	6.54310
198.00000	0.00282	0.00100	2.82100	4.46300	6.54260
199.00000	0.00276	0.00100	2.76080	4.46260	6.54260
200.00000	0.00275	0.00100	2.74700	4.46260	6.54260
201.00000	0.00273	0.00100	2.73010	4.46200	6.54260
202.00000	0.00283	0.00100	2.82740	4.46200	6.54260
203.00000	0.00279	0.00100	2.78990	4.46120	6.54260
204.00000	0.00277	0.00100	2.77160	4.46120	6.54290
205.00000	0.00268	0.00100	2.68420	4.45990	6.54290
206.00000	0.00278	0.00100	2.77840	4.45990	6.54360
207.00000	0.00276	0.00100	2.76060	4.45880	6.54360
208.00000	0.00276	0.00100	2.76230	4.45880	6.54420
209.00000	0.00275	0.00100	2.74850	4.45900	6.54420
210.00000	0.00277	0.00100	2.77420	4.45900	6.54400
211.00000	0.00279	0.00100	2.79340	4.46100	6.54400
212.00000	0.00277	0.00100	2.76730	4.46100	6.54310
213.00000	0.00274	0.00100	2.73500	4.46280	6.54310
214.00000	0.00274	0.00100	2.73620	4.46280	6.54240
215.00000	0.00279	0.00100	2.79150	4.46340	6.54240
216.00000	0.00278	0.00100	2.78290	4.46340	6.54180
217.00000	0.00280	0.00100	2.80320	4.46320	6.54180
218.00000	0.00278	0.00100	2.77570	4.46320	6.54150
219.00000	0.00275	0.00100	2.75090	4.46270	6.54150
220.00000	0.00276	0.00100	2.75910	4.46270	6.54170
221.00000	0.00271	0.00101	2.68297	4.46220	6.54170
222.00000	0.00277	0.00100	2.76900	4.46220	6.54150
223.00000	0.00281	0.00100	2.80810	4.46140	6.54150
224.00000	0.00282	0.00100	2.81890	4.46140	6.54220
225.00000	0.00278	0.00100	2.77540	4.46020	6.54220
226.00000	0.00276	0.00100	2.75860	4.46020	6.54400
227.00000	0.00280	0.00100	2.79630	4.45910	6.54400
228.00000	0.00279	0.00100	2.78730	4.45910	6.54520
229.00000	0.00281	0.00100	2.81110	4.45940	6.54520
230.00000	0.00279	0.00100	2.79420	4.45940	6.54490
231.00000	0.00278	0.00100	2.78340	4.46140	6.54490
232.00000	0.00282	0.00100	2.82500	4.46140	6.54350
233.00000	0.00279	0.00100	2.79080	4.46320	6.54350
234.00000	0.00276	0.00100	2.76120	4.46320	6.54230
235.00000	0.00281	0.00100	2.81000	4.46370	6.54230
236.00000	0.00277	0.00100	2.77300	4.46370	6.54190
237.00000	0.00276	0.00100	2.75780	4.46360	6.54190
238.00000	0.00278	0.00100	2.78440	4.46360	6.54200
239.00000	0.00276	0.00100	2.76030	4.46310	6.54200
240.00000	0.00272	0.00100	2.72100	4.46310	6.54150
241.00000	0.00276	0.00100	2.76390	4.46260	6.54150
242.00000	0.00280	0.00100	2.80120	4.46260	6.54090
243.00000	0.00275	0.00100	2.74510	4.46170	6.54090
244.00000	0.00280	0.00100	2.80020	4.46170	6.54170
245.00000	0.00282	0.00100	2.82290	4.46050	6.54170
246.00000	0.00277	0.00100	2.77100	4.46050	6.54280
247.00000	0.00279	0.00100	2.79090	4.45940	6.54280
248.00000	0.00273	0.00100	2.73280	4.45940	6.54390
249.00000	0.00277	0.00100	2.77190	4.45970	6.54390
250.00000	0.00276	0.00100	2.76200	4.45970	6.54400
251.00000	0.00279	0.00100	2.78840	4.46160	6.54400
252.00000	0.00275	0.00100	2.75370	4.46160	6.54330
253.00000	0.00279	0.00100	2.79140	4.46340	6.54330
254.00000	0.00278	0.00101	2.75525	4.46340	6.54280
255.00000	0.00277	0.00100	2.77370	4.46400	6.54280
256.00000	0.00276	0.00100	2.75780	4.46400	6.54200
257.00000	0.00276	0.00100	2.76120	4.46380	6.54200
258.00000	0.00276	0.00100	2.75650	4.46380	6.54160
259.00000	0.00279	0.00101	2.76436	4.46340	6.54160
260.00000	0.00278	0.00100	2.77800	4.46340	6.54180
261.00000	0.00282	0.00100	2.81760	4.46280	6.54180
262.00000	0.00276	0.00100	2.76040	4.46280	6.54180
263.00000	0.00278	0.00100	2.77690	4.46200	6.54180
264.00000	0.00279	0.00100	2.79490	4.46200	6.54260
265.00000	0.00276	0.00100	2.76320	4.46070	6.54260
266.00000	0.00276	0.00100	2.75820	4.46070	6.54360
267.00000	0.00282	0.00100	2.82250	4.45960	6.54360
268.00000	0.00279	0.00100	2.78600	4.45960	6.54410
269.00000	0.00277	0.00100	2.76630	4.45990	6.54410
270.00000	0.00278	0.00100	2.78040	4.45990	6.54440
271.00000	0.00283	0.00100	2.82740	4.46190	6.54440
272.00000	0.00278	0.00100	2.77510	4.46190	6.54360
273.00000	0.00269	0.00100	2.69310	4.46370	6.54360
274.00000	0.00273	0.00100	2.72540	4.46370	6.54270
275.00000	0.00276	0.00100	2.75860	4.46430	6.54270
276.00000	0.00276	0.00100	2.76060	4.46430	6.54200
277.00000	0.00273	0.00100	2.73100	4.46410	6.54200
278.00000	0.00277	0.00100	2.77160	4.46410	6.54160
279.00000	0.00278	0.00100	2.77670	4.46370	6.54160
280.00000	0.00275	0.00100	2.75450	4.46370	6.54140
281.00000	0.00274	0.00100	2.74230	4.46310	6.54140
282.00000	0.00278	0.00100	2.78060	4.46310	6.54140
283.00000	0.00276	0.00100	2.75990	4.46230	6.54140
284.00000	0.00277	0.00100	2.77350	4.46230	6.54240
285.00000	0.00278	0.00100	2.77800	4.46110	6.54240
286.00000	0.00276	0.00100	2.76050	4.46110	6.54370
287.00000	0.00280	0.00100	2.80180	4.46000	6.54370
288.00000	0.00277	0.00100	2.77490	4.46000	6.54410
289.00000	0.00277	0.00100	2.77160	4.46030	6.54410
290.00000	0.00274	0.00100	2.73680	4.46030	6.54420
291.00000	0.00276	0.00100	2.75550	4.46220	6.54420
292.00000	0.00271	0.00100	2.71050	4.46220	6.54330
293.00000	0.00267	0.00100	2.67280	4.46400	6.54330
294.00000	0.00273	0.00100	2.73340	4.46400	6.54240
295.00000	0.00273	0.00100	2.73360	4.46450	6.54240
296.00000	0.00275	0.00100	2.74950	4.46440	6.54190
297.00000	0.00278	0.00100	2.78340	4.46440	6.54190
298.00000	0.00272	0.00100	2.72450	4.46390	6.54110
299.00000	0.00269	0.00100	2.69140	4.46390	6.54110
300.00000	0.00268	0.00100	2.67920	4.46340	6.54090
301.00000	0.00272	0.00100	2.71640	4.46340	6.54090
302.00000	0.00271	0.00100	2.70890	4.46250	6.54070
303.00000	0.00273	0.00100	2.73240	4.46250	6.54070
304.00000	0.00271	0.00100	2.71450	4.46120	6.54090
305.00000	0.00275	0.00100	2.75040	4.46120	6.54090
306.00000	0.00271	0.00100	2.70720	4.46010	6.54230
307.00000	0.00269	0.00100	2.68740	4.46010	6.54230
308.00000	0.00272	0.00100	2.71870	4.46040	6.54380
309.00000	0.00269	0.00101	2.66535	4.46040	6.54380
310.00000	0.00274	0.00100	2.73720	4.46230	6.54440
311.00000	0.00273	0.00100	2.73080	4.46230	6.54440
312.00000	0.00270	0.00100	2.70150	4.46410	6.54370
313.00000	0.00276	0.00100	2.76140	4.46410	6.54370
314.00000	0.00273	0.00100	2.72860	4.46470	6.54290
315.00000	0.00273	0.00100	2.72930	4.46470	6.54290
316.00000	0.00271	0.00100	2.70680	4.46450	6.54220
317.00000	0.00276	0.00100	2.75530	4.46450	6.54220
318.00000	0.00273	0.00100	2.73080	4.46410	6.54170
319.00000	0.00274	0.00100	2.73670	4.46410	6.54170
320.00000	0.00274	0.00100	2.74290	4.46350	6.54140
321.00000	0.00277	0.00100	2.77200	4.46350	6.54150
322.00000	0.00274	0.00100	2.74370	4.46270	6.54150
323.00000	0.00278	0.00100	2.78010	4.46270	6.54200
324.00000	0.00278	0.00100	2.77760	4.46140	6.54200
325.00000	0.00273	0.00100	2.73000	4.46140	6.54260
326.00000	0.00272	0.00100	2.72240	4.46030	6.54260
327.00000	0.00275	0.00100	2.74890	4.46030	6.54370
328.00000	0.00273	0.00100	2.72750	4.46060	6.54370
329.00000	0.00274	0.00100	2.73990	4.46060	6.54420
330.00000	0.00281	0.00100	2.80830	4.46260	6.54420
331.00000	0.00280	0.00100	2.79520	4.46260	6.54310
332.00000	0.00280	0.00100	2.79970	4.46440	6.54310
333.00000	0.00278	0.00100	2.77770	4.46440	6.54130
334.00000	0.00279	0.00100	2.79130	4.46500	6.54130
335.00000	0.00275	0.00100	2.75160	4.46480	6.53990
336.00000	0.00274	0.00100	2.73630	4.46480	6.53990
337.00000	0.00271	0.00100	2.71440	4.46440	6.53960
338.00000	0.00282	0.00100	2.82310	4.46440	6.53960
339.00000	0.00278	0.00100	2.77910	4.46380	6.53950
340.00000	0.00280	0.00100	2.79700	4.46380	6.53950
341.00000	0.00280	0.00099	2.82505	4.46290	6.53960
342.00000	0.00273	0.00100	2.73160	4.46290	6.53960
343.00000	0.00279	0.00100	2.78640	4.46170	6.54010
344.00000	0.00278	0.00100	2.77540	4.46170	6.54010
345.00000	0.00275	0.00100	2.75410	4.46060	6.54080
346.00000	0.00275	0.00099	2.77354	4.46060	6.54080
347.00000	0.00272	0.00100	2.71760	4.46090	6.54160
348.00000	0.00273	0.00100	2.72520	4.46090	6.54160
349.00000	0.00270	0.00100	2.69530	4.46290	6.54240
350.00000	0.00271	0.00100	2.71350	4.46290	6.54240
351.00000	0.00277	0.00100	2.76720	4.46470	6.54200
352.00000	0.00278	0.00100	2.78130	4.46470	6.54200
353.00000	0.00279	0.00100	2.79050	4.46520	6.54080
354.00000	0.00280	0.00100	2.80320	4.46520	6.54080
355.00000	0.00272	0.00100	2.71960	4.46510	6.54060
356.00000	0.00275	0.00100	2.75310	4.46510	6.54060
357.00000	0.00280	0.00100	2.80190	4.46470	6.54100
358.00000	0.00279	0.00100	2.79400	4.46470	6.54100
359.00000	0.00276	0.00100	2.76310	4.46410	6.54060
360.00000	0.00279	0.00100	2.79420	4.46410	6.54060
361.00000	0.00278	0.00100	2.78390	4.46330	6.54050
362.00000	0.00276	0.00100	2.76090	4.46330	6.54050
363.00000	0.00274	0.00100	2.74410	4.46210	6.54080
364.00000	0.00279	0.00100	2.79350	4.46210	6.54080
365.00000	0.00278	0.00100	2.77750	4.46100	6.54150
366.00000	0.00278	0.00100	2.77940	4.46100	6.54150
367.00000	0.00281	0.00100	2.80820	4.46130	6.54190
368.00000	0.00279	0.00100	2.78800	4.46130	6.54190
369.00000	0.00276	0.00100	2.75510	4.46330	6.54160
370.00000	0.00273	0.00100	2.72720	4.46330	6.54160
371.00000	0.00276	0.00100	2.76270	4.46510	6.54100
372.00000	0.00278	0.00100	2.77510	4.46510	6.54100
373.00000	0.00276	0.00100	2.76200	4.46570	6.54030
374.00000	0.00272	0.00100	2.72430	4.46570	6.54030
375.00000	0.00275	0.00100	2.74610	4.46550	6.53990
376.00000	0.00280	0.00100	2.79910	4.46550	6.53990
377.00000	0.00279	0.00100	2.79420	4.46510	6.53980
378.00000	0.00281	0.00100	2.81160	4.46510	6.53980
379.00000	0.00281	0.00100	2.80630	4.46450	6.53970
380.00000	0.00278	0.00100	2.77960	4.46450	6.53970
381.00000	0.00279	0.00100	2.78860	4.46370	6.53940
382.00000	0.00276	0.00100	2.76280	4.46370	6.53940
383.00000	0.00277	0.00100	2.77470	4.46240	6.53990
384.00000	0.00278	0.00100	2.77520	4.46240	6.53990
385.00000	0.00280	0.00100	2.79770	4.46140	6.54070
386.00000	0.00279	0.00100	2.78980	4.46140	6.54070
387.00000	0.00281	0.00100	2.80940	4.46170	6.54110
388.00000	0.00281	0.00100	2.80780	4.46170	6.54110
389.00000	0.00281	0.00100	2.80560	4.46370	6.54100
390.00000	0.00281	0.00100	2.81490	4.46370	6.54100
391.00000	0.00279	0.00100	2.79130	4.46550	6.54010
392.00000	0.00280	0.00100	2.79800	4.46550	6.54010
393.00000	0.00276	0.00100	2.76370	4.46610	6.53910
394.00000	0.00278	0.00100	2.77790	4.46610	6.53910
395.00000	0.00273	0.00100	2.73020	4.46590	6.53830
396.00000	0.00275	0.00099	2.77687	4.46590	6.53830
397.00000	0.00278	0.00100	2.77670	4.46550	6.53830
398.00000	0.00281	0.00100	2.80750	4.46550	6.53830
399.00000	0.00277	0.00099	2.80182	4.46500	6.53860
400.00000	0.00277	0.00100	2.77120	4.46500	6.53860
401.00000	0.00277	0.00100	2.77130	4.46420	6.53850
402.00000	0.00274	0.00100	2.74370	4.46420	6.53850
403.00000	0.00271	0.00100	2.70750	4.46290	6.53940
404.00000	0.00274	0.00100	2.74040	4.46290	6.53940
405.00000	0.00275	0.00100	2.75020	4.46180	6.54100
406.00000	0.00269	0.00100	2.69400	4.46180	6.54100
407.00000	0.00273	0.00100	2.72840	4.46220	6.54240
408.00000	0.00278	0.00100	2.78420	4.46220	6.54240
409.00000	0.00277	0.00100	2.76830	4.46410	6.54180
410.00000	0.00274	0.00100	2.73860	4.46410	6.54180
411.00000	0.00272	0.00100	2.72180	4.46590	6.53990
412.00000	0.00272	0.00100	2.71840	4.46590	6.53990
413.00000	0.00275	0.00100	2.74940	4.46650	6.53900
414.00000	0.00276	0.00100	2.76380	4.46650	6.53900
415.00000	0.00277	0.00099	2.80000	4.46630	6.53850
416.00000	0.00270	0.00100	2.70100	4.46630	6.53850
417.00000	0.00269	0.00100	2.68690	4.46590	6.53770
418.00000	0.00274	0.00100	2.73550	4.46590	6.53770
419.00000	0.00273	0.00100	2.73270	4.46540	6.53740
420.00000	0.00275	0.00100	2.75170	4.46540	6.53740
421.00000	0.00275	0.00100	2.74850	4.46450	6.53760
422.00000	0.00278	0.00100	2.78160	4.46450	6.53760
423.00000	0.00271	0.00100	2.71350	4.46330	6.53860
424.00000	0.00280	0.00100	2.80180	4.46330	6.53860
425.00000	0.00278	0.00100	2.77720	4.46210	6.53990
426.00000	0.00280	0.00100	2.80050	4.46210	6.53990
427.00000	0.00274	0.00100	2.73800	4.46250	6.54040
428.00000	0.00278	0.00100	2.77560	4.46250	6.54040
429.00000	0.00272	0.00100	2.71710	4.46440	6.54070
430.00000	0.00281	0.00100	2.81300	4.46440	6.54070
431.00000	0.00273	0.00100	2.73000	4.46630	6.54020
432.00000	0.00277	0.00100	2.77040	4.46630	6.54020
433.00000	0.00272	0.00100	2.71870	4.46680	6.53930
434.00000	0.00267	0.00101	2.64465	4.46680	6.53930
435.00000	0.00278	0.00100	2.78160	4.46670	6.53910
436.00000	0.00275	0.00100	2.75020	4.46670	6.53910
437.00000	0.00278	0.00100	2.77550	4.46630	6.53900
438.00000	0.00272	0.00100	2.72490	4.46630	6.53900
439.00000	0.00274	0.00100	2.74450	4.46570	6.53850
440.00000	0.00276	0.00100	2.76270	4.46570	6.53850
441.00000	0.00276	0.00100	2.75620	4.46490	6.53760
442.00000	0.00272	0.00100	2.71840	4.46490	6.53760
443.00000	0.00276	0.00100	2.76240	4.46360	6.53790
444.00000	0.00273	0.00100	2.73210	4.46360	6.53790
445.00000	0.00275	0.00100	2.75430	4.46250	6.53930
446.00000	0.00276	0.00100	2.76080	4.46250	6.53930
447.00000	0.00271	0.00100	2.71130	4.46290	6.54020
448.00000	0.00269	0.00100	2.69460	4.46290	6.54020
449.00000	0.00272	0.00100	2.72230	4.46480	6.54040
450.00000	0.00272	0.00100	2.72500	4.46480	6.54040
451.00000	0.00275	0.00100	2.75100	4.46660	6.53990
452.00000	0.00268	0.00100	2.67640	4.46660	6.53990
453.00000	0.00270	0.00100	2.69860	4.46720	6.53900
454.00000	0.00277	0.00100	2.76780	4.46720	6.53900
455.00000	0.00270	0.00100	2.70480	4.46700	6.53830
456.00000	0.00273	0.00100	2.72940	4.46700	6.53830
457.00000	0.00273	0.00100	2.72980	4.46660	6.53820
458.00000	0.00273	0.00100	2.72610	4.46660	6.53820
459.00000	0.00269	0.00100	2.69180	4.46610	6.53820
460.00000	0.00269	0.00100	2.68930	4.46610	6.53820
461.00000	0.00277	0.00100	2.76870	4.46520	6.53800
462.00000	0.00273	0.00100	2.73230	4.46520	6.53800
463.00000	0.00273	0.00099	2.75788	4.46390	6.53900
464.00000	0.00270	0.00100	2.69540	4.46390	6.53900
