Index	V	I	R	T_coldhead	T_sample
99.000	0.077	0.020	3.844	4.278	261.809
100.000	0.077	0.020	3.840	4.278	261.809
101.000	0.077	0.020	3.845	4.278	261.798
102.000	0.077	0.020	3.841	4.278	261.798
103.000	0.077	0.020	3.843	4.278	261.780
104.000	0.077	0.020	3.844	4.278	261.769
105.000	0.077	0.020	3.844	4.278	261.769
106.000	0.077	0.020	3.845	4.278	261.760
107.000	0.077	0.020	3.840	4.278	261.760
108.000	0.077	0.020	3.843	4.277	261.746
109.000	0.077	0.020	3.845	4.277	261.746
110.000	0.077	0.020	3.844	4.277	261.732
111.000	0.077	0.020	3.844	4.277	261.732
112.000	0.077	0.020	3.842	4.277	261.717
113.000	0.077	0.020	3.843	4.277	261.705
114.000	0.077	0.020	3.843	4.277	261.705
115.000	0.077	0.020	3.841	4.277	261.688
116.000	0.077	0.020	3.840	4.277	261.688
117.000	0.077	0.020	3.845	4.277	261.676
118.000	0.077	0.020	3.842	4.278	261.676
119.000	0.077	0.020	3.842	4.278	261.664
120.000	0.077	0.020	3.844	4.278	261.664
121.000	0.077	0.020	3.844	4.278	261.654
122.000	0.077	0.020	3.843	4.278	261.654
123.000	0.077	0.020	3.839	4.278	261.643
124.000	0.077	0.020	3.842	4.278	261.643
125.000	0.077	0.020	3.843	4.278	261.631
126.000	0.077	0.020	3.842	4.278	261.631
127.000	0.077	0.020	3.844	4.277	261.620
128.000	0.077	0.020	3.844	4.277	261.620
129.000	0.077	0.020	3.842	4.277	261.607
130.000	0.077	0.020	3.843	4.277	261.607
131.000	0.077	0.020	3.844	4.277	261.594
132.000	0.077	0.020	3.844	4.277	261.594
133.000	0.077	0.020	3.843	4.277	261.580
134.000	0.077	0.020	3.844	4.277	261.580
135.000	0.077	0.020	3.844	4.277	261.569
136.000	0.077	0.020	3.841	4.277	261.569
137.000	0.077	0.020	3.841	4.278	261.559
138.000	0.077	0.020	3.841	4.278	261.546
139.000	0.077	0.020	3.843	4.278	261.546
140.000	0.077	0.020	3.842	4.278	261.535
141.000	0.077	0.020	3.842	4.278	261.535
142.000	0.077	0.020	3.843	4.278	261.520
143.000	0.077	0.020	3.843	4.278	261.520
144.000	0.077	0.020	3.843	4.278	261.507
145.000	0.077	0.020	3.841	4.278	261.507
146.000	0.077	0.020	3.842	4.277	261.497
147.000	0.077	0.020	3.844	4.277	261.497
148.000	0.077	0.020	3.845	4.277	261.485
149.000	0.077	0.020	3.841	4.277	261.485
150.000	0.077	0.020	3.843	4.277	261.470
151.000	0.077	0.020	3.843	4.277	261.470
152.000	0.077	0.020	3.846	4.276	261.456
153.000	0.077	0.020	3.841	4.276	261.445
154.000	0.077	0.020	3.843	4.277	261.445
155.000	0.077	0.020	3.843	4.277	261.435
156.000	0.077	0.020	3.842	4.278	261.435
157.000	0.077	0.020	3.842	4.278	261.426
158.000	0.077	0.020	3.842	4.278	261.426
159.000	0.077	0.020	3.846	4.278	261.413
160.000	0.077	0.020	3.845	4.278	261.413
161.000	0.077	0.020	3.844	4.278	261.400
162.000	0.077	0.020	3.847	4.278	261.400
163.000	0.077	0.020	3.845	4.278	261.391
164.000	0.077	0.020	3.845	4.278	261.391
165.000	0.077	0.020	3.844	4.277	261.376
166.000	0.077	0.020	3.840	4.277	261.376
167.000	0.077	0.020	3.842	4.277	261.361
168.000	0.077	0.020	3.841	4.277	261.348
169.000	0.077	0.020	3.843	4.277	261.348
170.000	0.077	0.020	3.841	4.277	261.336
171.000	0.077	0.020	3.844	4.276	261.336
172.000	0.077	0.020	3.844	4.276	261.323
173.000	0.077	0.020	3.847	4.277	261.323
174.000	0.077	0.020	3.841	4.277	261.314
175.000	0.077	0.020	3.841	4.278	261.314
176.000	0.077	0.020	3.841	4.278	261.305
177.000	0.077	0.020	3.842	4.278	261.305
178.000	0.077	0.020	3.846	4.278	261.289
179.000	0.077	0.020	3.843	4.278	261.289
180.000	0.077	0.020	3.843	4.278	261.276
181.000	0.077	0.020	3.840	4.278	261.276
182.000	0.077	0.020	3.843	4.278	261.265
183.000	0.077	0.020	3.838	4.278	261.265
184.000	0.077	0.020	3.843	4.277	261.253
185.000	0.077	0.020	3.843	4.277	261.253
186.000	0.077	0.020	3.839	4.277	261.240
187.000	0.077	0.020	3.844	4.277	261.240
188.000	0.077	0.020	3.841	4.277	261.226
189.000	0.077	0.020	3.843	4.277	261.226
190.000	0.077	0.020	3.842	4.276	261.212
191.000	0.077	0.020	3.841	4.276	261.212
192.000	0.077	0.020	3.842	4.277	261.200
193.000	0.077	0.020	3.840	4.277	261.190
194.000	0.077	0.020	3.843	4.278	261.190
195.000	0.077	0.020	3.843	4.278	261.178
196.000	0.077	0.020	3.841	4.278	261.178
197.000	0.077	0.020	3.845	4.278	261.164
198.000	0.077	0.020	3.844	4.278	261.164
199.000	0.077	0.020	3.841	4.278	261.152
200.000	0.077	0.020	3.843	4.278	261.152
201.000	0.077	0.020	3.841	4.278	261.143
202.000	0.077	0.020	3.843	4.278	261.143
203.000	0.077	0.020	3.844	4.277	261.130
204.000	0.077	0.020	3.840	4.277	261.130
205.000	0.077	0.020	3.844	4.277	261.117
206.000	0.077	0.020	3.844	4.277	261.105
207.000	0.077	0.020	3.842	4.277	261.105
208.000	0.077	0.020	3.841	4.277	261.093
209.000	0.077	0.020	3.843	4.276	261.093
210.000	0.077	0.020	3.843	4.276	261.081
211.000	0.077	0.020	3.842	4.277	261.081
212.000	0.077	0.020	3.843	4.277	261.066
213.000	0.077	0.020	3.841	4.278	261.066
214.000	0.077	0.020	3.842	4.278	261.060
215.000	0.077	0.020	3.843	4.278	261.060
216.000	0.077	0.020	3.841	4.278	261.047
217.000	0.077	0.020	3.844	4.278	261.047
218.000	0.077	0.020	3.841	4.278	261.035
219.000	0.077	0.020	3.842	4.278	261.035
220.000	0.077	0.020	3.842	4.278	261.025
221.000	0.077	0.020	3.843	4.278	261.008
222.000	0.077	0.020	3.841	4.277	261.008
223.000	0.077	0.020	3.843	4.277	260.996
224.000	0.077	0.020	3.839	4.277	260.996
225.000	0.077	0.020	3.843	4.277	260.984
226.000	0.077	0.020	3.842	4.277	260.984
227.000	0.077	0.020	3.840	4.276	260.970
228.000	0.077	0.020	3.840	4.276	260.970
229.000	0.077	0.020	3.838	4.277	260.958
230.000	0.077	0.020	3.842	4.277	260.958
231.000	0.077	0.020	3.842	4.278	260.946
232.000	0.077	0.020	3.840	4.278	260.946
233.000	0.077	0.020	3.841	4.278	260.937
234.000	0.077	0.020	3.840	4.278	260.937
235.000	0.077	0.020	3.839	4.278	260.934
236.000	0.077	0.020	3.841	4.278	260.920
237.000	0.077	0.020	3.840	4.278	260.920
238.000	0.077	0.020	3.839	4.278	260.901
239.000	0.077	0.020	3.841	4.278	260.901
240.000	0.077	0.020	3.840	4.278	260.892
241.000	0.077	0.020	3.842	4.277	260.892
242.000	0.077	0.020	3.840	4.277	260.878
243.000	0.077	0.020	3.840	4.277	260.878
244.000	0.077	0.020	3.839	4.277	260.861
245.000	0.077	0.020	3.842	4.277	260.861
246.000	0.077	0.020	3.841	4.276	260.847
247.000	0.077	0.020	3.841	4.276	260.847
248.000	0.077	0.020	3.842	4.277	260.838
249.000	0.077	0.020	3.843	4.277	260.838
250.000	0.077	0.020	3.843	4.278	260.826
251.000	0.077	0.020	3.840	4.278	260.826
252.000	0.077	0.020	3.840	4.278	260.817
253.000	0.077	0.020	3.842	4.278	260.817
254.000	0.077	0.020	3.840	4.278	260.805
255.000	0.077	0.020	3.839	4.278	260.805
256.000	0.077	0.020	3.840	4.278	260.792
257.000	0.077	0.020	3.840	4.278	260.792
258.000	0.077	0.020	3.840	4.278	260.784
259.000	0.077	0.020	3.841	4.278	260.784
260.000	0.077	0.020	3.841	4.277	260.771
261.000	0.077	0.020	3.840	4.277	260.771
262.000	0.077	0.020	3.839	4.277	260.757
263.000	0.077	0.020	3.840	4.277	260.757
264.000	0.077	0.020	3.841	4.277	260.750
265.000	0.077	0.020	3.839	4.277	260.750
266.000	0.077	0.020	3.840	4.276	260.731
267.000	0.077	0.020	3.841	4.276	260.731
268.000	0.077	0.020	3.840	4.277	260.716
269.000	0.077	0.020	3.838	4.277	260.716
270.000	0.077	0.020	3.843	4.278	260.712
271.000	0.077	0.020	3.844	4.278	260.712
272.000	0.077	0.020	3.842	4.278	260.697
273.000	0.077	0.020	3.841	4.278	260.683
274.000	0.077	0.020	3.839	4.278	260.683
275.000	0.077	0.020	3.840	4.278	260.676
276.000	0.077	0.020	3.841	4.278	260.676
277.000	0.077	0.020	3.840	4.278	260.669
278.000	0.077	0.020	3.841	4.278	260.669
279.000	0.077	0.020	3.841	4.277	260.652
280.000	0.077	0.020	3.839	4.277	260.652
281.000	0.077	0.020	3.841	4.277	260.637
282.000	0.077	0.020	3.839	4.277	260.630
283.000	0.077	0.020	3.841	4.277	260.630
284.000	0.077	0.020	3.840	4.277	260.613
285.000	0.077	0.020	3.839	4.276	260.613
286.000	0.077	0.020	3.840	4.276	260.597
287.000	0.077	0.020	3.842	4.277	260.597
288.000	0.077	0.020	3.841	4.277	260.587
289.000	0.077	0.020	3.841	4.278	260.587
290.000	0.077	0.020	3.840	4.278	260.578
291.000	0.077	0.020	3.841	4.278	260.578
292.000	0.077	0.020	3.844	4.278	260.565
293.000	0.077	0.020	3.843	4.278	260.565
294.000	0.077	0.020	3.842	4.278	260.555
295.000	0.077	0.020	3.841	4.278	260.555
296.000	0.077	0.020	3.845	4.278	260.546
297.000	0.077	0.020	3.841	4.278	260.546
298.000	0.077	0.020	3.842	4.277	260.531
299.000	0.077	0.020	3.841	4.277	260.531
300.000	0.077	0.020	3.844	4.277	260.518
301.000	0.077	0.020	3.847	4.277	260.518
302.000	0.077	0.020	3.847	4.277	260.508
303.000	0.077	0.020	3.845	4.277	260.508
304.000	0.077	0.020	3.845	4.276	260.494
305.000	0.077	0.020	3.843	4.276	260.482
306.000	0.077	0.020	3.845	4.277	260.482
307.000	0.077	0.020	3.845	4.277	260.473
308.000	0.077	0.020	3.842	4.277	260.473
309.000	0.077	0.020	3.846	4.277	260.461
310.000	0.077	0.020	3.845	4.278	260.461
311.000	0.077	0.020	3.844	4.278	260.451
312.000	0.077	0.020	3.844	4.278	260.451
313.000	0.077	0.020	3.844	4.278	260.435
314.000	0.077	0.020	3.845	4.278	260.435
315.000	0.077	0.020	3.843	4.278	260.425
316.000	0.077	0.020	3.845	4.278	260.425
317.000	0.077	0.020	3.842	4.277	260.412
318.000	0.077	0.020	3.844	4.277	260.412
319.000	0.077	0.020	3.846	4.277	260.397
320.000	0.077	0.020	3.843	4.277	260.397
321.000	0.077	0.020	3.842	4.277	260.386
322.000	0.077	0.020	3.843	4.277	260.375
323.000	0.077	0.020	3.843	4.276	260.375
324.000	0.077	0.020	3.840	4.276	260.365
325.000	0.077	0.020	3.841	4.277	260.365
326.000	0.077	0.020	3.845	4.277	260.352
327.000	0.077	0.020	3.843	4.277	260.352
328.000	0.077	0.020	3.840	4.278	260.340
329.000	0.077	0.020	3.843	4.278	260.340
330.000	0.077	0.020	3.841	4.278	260.333
331.000	0.077	0.020	3.841	4.278	260.333
332.000	0.077	0.020	3.840	4.278	260.323
333.000	0.077	0.020	3.842	4.278	260.323
334.000	0.077	0.020	3.841	4.278	260.309
335.000	0.077	0.020	3.843	4.278	260.309
336.000	0.077	0.020	3.841	4.277	260.293
337.000	0.077	0.020	3.843	4.277	260.282
338.000	0.077	0.020	3.842	4.277	260.282
339.000	0.077	0.020	3.842	4.277	260.273
340.000	0.077	0.020	3.844	4.277	260.273
341.000	0.077	0.020	3.842	4.276	260.261
342.000	0.077	0.020	3.843	4.276	260.261
343.000	0.077	0.020	3.844	4.277	260.242
344.000	0.077	0.020	3.843	4.277	260.242
345.000	0.077	0.020	3.844	4.277	260.232
346.000	0.077	0.020	3.844	4.277	260.232
347.000	0.077	0.020	3.843	4.278	260.228
348.000	0.077	0.020	3.842	4.278	260.228
349.000	0.077	0.020	3.842	4.278	260.216
350.000	0.077	0.020	3.843	4.278	260.204
351.000	0.077	0.020	3.842	4.278	260.204
352.000	0.077	0.020	3.842	4.278	260.189
353.000	0.077	0.020	3.840	4.278	260.189
354.000	0.077	0.020	3.841	4.278	260.177
355.000	0.077	0.020	3.841	4.277	260.177
356.000	0.077	0.020	3.843	4.277	260.162
357.000	0.077	0.020	3.843	4.277	260.162
358.000	0.077	0.020	3.845	4.277	260.153
359.000	0.077	0.020	3.844	4.277	260.153
360.000	0.077	0.020	3.842	4.276	260.142
361.000	0.077	0.020	3.840	4.276	260.142
362.000	0.077	0.020	3.843	4.277	260.129
363.000	0.077	0.020	3.842	4.277	260.129
364.000	0.077	0.020	3.843	4.277	260.122
365.000	0.077	0.020	3.842	4.277	260.122
366.000	0.077	0.020	3.845	4.278	260.112
367.000	0.077	0.020	3.845	4.278	260.099
368.000	0.077	0.020	3.841	4.278	260.099
369.000	0.077	0.020	3.844	4.278	260.087
370.000	0.077	0.020	3.842	4.278	260.087
371.000	0.077	0.020	3.843	4.278	260.074
372.000	0.077	0.020	3.844	4.278	260.074
373.000	0.077	0.020	3.844	4.277	260.057
374.000	0.077	0.020	3.841	4.277	260.057
375.000	0.077	0.020	3.842	4.277	260.052
376.000	0.077	0.020	3.843	4.277	260.052
377.000	0.077	0.020	3.844	4.277	260.033
378.000	0.077	0.020	3.841	4.277	260.033
379.000	0.077	0.020	3.845	4.276	260.018
380.000	0.077	0.020	3.842	4.276	260.010
381.000	0.077	0.020	3.842	4.277	260.010
382.000	0.077	0.020	3.838	4.277	260.004
383.000	0.077	0.020	3.841	4.277	260.004
384.000	0.077	0.020	3.842	4.278	259.994
385.000	0.077	0.020	3.843	4.278	259.994
386.000	0.077	0.020	3.839	4.278	259.974
387.000	0.077	0.020	3.838	4.278	259.974
388.000	0.077	0.020	3.843	4.278	259.968
389.000	0.077	0.020	3.839	4.278	259.968
390.000	0.077	0.020	3.842	4.277	259.959
391.000	0.077	0.020	3.838	4.277	259.948
392.000	0.077	0.020	3.840	4.277	259.948
393.000	0.077	0.020	3.843	4.277	259.934
394.000	0.077	0.020	3.842	4.277	259.934
395.000	0.077	0.020	3.842	4.277	259.920
396.000	0.077	0.020	3.843	4.276	259.920
397.000	0.077	0.020	3.842	4.276	259.905
398.000	0.077	0.020	3.839	4.276	259.905
399.000	0.077	0.020	3.841	4.276	259.898
400.000	0.077	0.020	3.842	4.276	259.898
401.000	0.077	0.020	3.839	4.277	259.891
402.000	0.077	0.020	3.839	4.277	259.875
403.000	0.077	0.020	3.838	4.278	259.875
404.000	0.077	0.020	3.842	4.278	259.865
405.000	0.077	0.020	3.843	4.278	259.865
406.000	0.077	0.020	3.841	4.278	259.858
407.000	0.077	0.020	3.840	4.278	259.858
408.000	0.077	0.020	3.842	4.278	259.847
409.000	0.077	0.020	3.842	4.277	259.847
410.000	0.077	0.020	3.843	4.277	259.829
411.000	0.077	0.020	3.842	4.277	259.829
412.000	0.077	0.020	3.840	4.277	259.820
413.000	0.077	0.020	3.841	4.277	259.820
414.000	0.077	0.020	3.839	4.276	259.808
415.000	0.077	0.020	3.840	4.276	259.808
416.000	0.077	0.020	3.840	4.276	259.793
417.000	0.077	0.020	3.838	4.276	259.793
418.000	0.077	0.020	3.843	4.276	259.783
419.000	0.077	0.020	3.843	4.276	259.783
420.000	0.077	0.020	3.839	4.277	259.775
421.000	0.077	0.020	3.844	4.277	259.775
422.000	0.077	0.020	3.844	4.278	259.764
423.000	0.077	0.020	3.843	4.278	259.764
424.000	0.077	0.020	3.842	4.278	259.747
425.000	0.077	0.020	3.843	4.278	259.743
426.000	0.077	0.020	3.842	4.278	259.743
427.000	0.077	0.020	3.840	4.278	259.734
428.000	0.077	0.020	3.841	4.277	259.734
429.000	0.077	0.020	3.844	4.277	259.718
430.000	0.077	0.020	3.838	4.277	259.718
431.000	0.077	0.020	3.844	4.277	259.704
432.000	0.077	0.020	3.841	4.277	259.704
433.000	0.077	0.020	3.843	4.276	259.696
434.000	0.077	0.020	3.842	4.276	259.696
435.000	0.077	0.020	3.841	4.276	259.681
436.000	0.077	0.020	3.841	4.276	259.681
437.000	0.077	0.020	3.841	4.276	259.668
438.000	0.077	0.020	3.844	4.276	259.668
439.000	0.077	0.020	3.843	4.277	259.661
440.000	0.077	0.020	3.843	4.277	259.652
441.000	0.077	0.020	3.840	4.278	259.652
442.000	0.077	0.020	3.846	4.278	259.637
443.000	0.077	0.020	3.841	4.278	259.637
444.000	0.077	0.020	3.841	4.278	259.626
445.000	0.077	0.020	3.844	4.278	259.626
446.000	0.077	0.020	3.842	4.277	259.614
447.000	0.077	0.020	3.842	4.277	259.614
448.000	0.077	0.020	3.841	4.277	259.602
449.000	0.077	0.020	3.842	4.277	259.602
450.000	0.077	0.020	3.843	4.277	259.594
451.000	0.077	0.020	3.842	4.277	259.583
452.000	0.077	0.020	3.841	4.276	259.583
453.000	0.077	0.020	3.843	4.276	259.576
454.000	0.077	0.020	3.841	4.276	259.576
455.000	0.077	0.020	3.842	4.276	259.559
456.000	0.077	0.020	3.841	4.276	259.559
457.000	0.077	0.020	3.841	4.277	259.546
458.000	0.077	0.020	3.845	4.277	259.546
459.000	0.077	0.020	3.846	4.278	259.537
460.000	0.077	0.020	3.845	4.278	259.537
461.000	0.077	0.020	3.841	4.278	259.529
462.000	0.077	0.020	3.845	4.278	259.518
463.000	0.077	0.020	3.843	4.278	259.518
464.000	0.077	0.020	3.841	4.278	259.504
465.000	0.077	0.020	3.841	4.277	259.504
466.000	0.077	0.020	3.840	4.277	259.492
467.000	0.077	0.020	3.844	4.277	259.492
468.000	0.077	0.020	3.844	4.277	259.477
469.000	0.077	0.020	3.839	4.277	259.477
470.000	0.077	0.020	3.843	4.277	259.465
471.000	0.077	0.020	3.841	4.277	259.465
472.000	0.077	0.020	3.841	4.276	259.454
473.000	0.077	0.020	3.843	4.276	259.454
474.000	0.077	0.020	3.842	4.276	259.446
475.000	0.077	0.020	3.844	4.276	259.446
476.000	0.077	0.020	3.842	4.277	259.436
477.000	0.077	0.020	3.841	4.277	259.436
478.000	0.077	0.020	3.841	4.278	259.422
479.000	0.077	0.020	3.842	4.278	259.414
480.000	0.077	0.020	3.841	4.278	259.414
481.000	0.077	0.020	3.841	4.278	259.404
482.000	0.077	0.020	3.841	4.278	259.404
483.000	0.077	0.020	3.840	4.277	259.391
484.000	0.077	0.020	3.842	4.277	259.391
485.000	0.077	0.020	3.840	4.277	259.373
486.000	0.077	0.020	3.841	4.277	259.373
487.000	0.077	0.020	3.840	4.277	259.363
488.000	0.077	0.020	3.840	4.277	259.363
489.000	0.077	0.020	3.839	4.277	259.350
490.000	0.077	0.020	3.841	4.277	259.350
491.000	0.077	0.020	3.841	4.276	259.342
492.000	0.077	0.020	3.840	4.276	259.335
493.000	0.077	0.020	3.838	4.276	259.335
494.000	0.077	0.020	3.839	4.276	259.322
495.000	0.077	0.020	3.839	4.277	259.322
496.000	0.077	0.020	3.840	4.277	259.311
497.000	0.077	0.020	3.842	4.278	259.311
498.000	0.077	0.020	3.843	4.278	259.296
499.000	0.077	0.020	3.841	4.278	259.296
500.000	0.077	0.020	3.839	4.278	259.289
501.000	0.077	0.020	3.840	4.278	259.289
502.000	0.077	0.020	3.840	4.277	259.281
503.000	0.077	0.020	3.838	4.277	259.264
504.000	0.077	0.020	3.841	4.277	259.264
505.000	0.077	0.020	3.840	4.277	259.253
506.000	0.077	0.020	3.841	4.277	259.253
507.000	0.077	0.020	3.839	4.276	259.240
508.000	0.077	0.020	3.839	4.276	259.240
509.000	0.077	0.020	3.838	4.276	259.230
510.000	0.077	0.020	3.839	4.276	259.230
511.000	0.077	0.020	3.840	4.276	259.224
512.000	0.077	0.020	3.840	4.276	259.224
513.000	0.077	0.020	3.842	4.277	259.214
514.000	0.077	0.020	3.841	4.277	259.214
515.000	0.077	0.020	3.840	4.278	259.198
516.000	0.077	0.020	3.838	4.278	259.198
517.000	0.077	0.020	3.840	4.278	259.186
518.000	0.077	0.020	3.841	4.278	259.178
519.000	0.077	0.020	3.840	4.278	259.178
520.000	0.077	0.020	3.844	4.278	259.171
521.000	0.077	0.020	3.842	4.277	259.171
522.000	0.077	0.020	3.843	4.277	259.159
523.000	0.077	0.020	3.837	4.277	259.159
524.000	0.077	0.020	3.840	4.277	259.148
525.000	0.077	0.020	3.843	4.277	259.148
526.000	0.077	0.020	3.843	4.277	259.135
527.000	0.077	0.020	3.843	4.277	259.135
528.000	0.077	0.020	3.843	4.276	259.118
529.000	0.077	0.020	3.843	4.276	259.110
530.000	0.077	0.020	3.843	4.276	259.110
531.000	0.077	0.020	3.841	4.276	259.102
532.000	0.077	0.020	3.842	4.277	259.102
533.000	0.077	0.020	3.843	4.277	259.089
534.000	0.077	0.020	3.843	4.278	259.089
535.000	0.077	0.020	3.843	4.278	259.075
536.000	0.077	0.020	3.842	4.278	259.075
537.000	0.077	0.020	3.842	4.278	259.065
538.000	0.077	0.020	3.841	4.278	259.065
539.000	0.077	0.020	3.842	4.278	259.055
540.000	0.077	0.020	3.840	4.278	259.055
541.000	0.077	0.020	3.844	4.277	259.042
542.000	0.077	0.020	3.846	4.277	259.042
543.000	0.077	0.020	3.842	4.277	259.031
544.000	0.077	0.020	3.845	4.277	259.031
545.000	0.077	0.020	3.842	4.277	259.019
546.000	0.077	0.020	3.842	4.277	259.019
547.000	0.077	0.020	3.843	4.276	259.005
548.000	0.077	0.020	3.844	4.276	258.995
549.000	0.077	0.020	3.845	4.276	258.995
550.000	0.077	0.020	3.843	4.276	258.990
551.000	0.077	0.020	3.842	4.277	258.990
552.000	0.077	0.020	3.844	4.277	258.980
553.000	0.077	0.020	3.843	4.278	258.980
554.000	0.077	0.020	3.842	4.278	258.970
555.000	0.077	0.020	3.844	4.278	258.970
556.000	0.077	0.020	3.844	4.278	258.958
557.000	0.077	0.020	3.844	4.278	258.958
558.000	0.077	0.020	3.842	4.278	258.946
559.000	0.077	0.020	3.844	4.278	258.946
560.000	0.077	0.020	3.842	4.277	258.935
561.000	0.077	0.020	3.845	4.277	258.935
562.000	0.077	0.020	3.845	4.277	258.920
563.000	0.077	0.020	3.842	4.277	258.920
564.000	0.077	0.020	3.844	4.277	258.907
565.000	0.077	0.020	3.840	4.277	258.907
566.000	0.077	0.020	3.840	4.276	258.897
567.000	0.077	0.020	3.843	4.276	258.897
568.000	0.077	0.020	3.846	4.277	258.884
569.000	0.077	0.020	3.843	4.277	258.884
570.000	0.077	0.020	3.842	4.277	258.871
571.000	0.077	0.020	3.842	4.277	258.866
572.000	0.077	0.020	3.843	4.278	258.866
573.000	0.077	0.020	3.843	4.278	258.855
574.000	0.077	0.020	3.842	4.278	258.855
575.000	0.077	0.020	3.844	4.278	258.847
576.000	0.077	0.020	3.842	4.278	258.847
577.000	0.077	0.020	3.842	4.278	258.835
578.000	0.077	0.020	3.842	4.278	258.835
579.000	0.077	0.020	3.840	4.278	258.821
580.000	0.077	0.020	3.840	4.278	258.808
