Index	V	I	R	T_coldhead	T_sample
578.000	0.098	0.010	9.759	12.374	12.103
579.000	0.098	0.010	9.764	12.381	12.118
580.000	0.098	0.010	9.757	12.381	12.118
581.000	0.098	0.010	9.755	12.387	12.136
582.000	0.098	0.010	9.747	12.387	12.136
583.000	0.098	0.010	9.761	12.391	12.151
584.000	0.098	0.010	9.764	12.391	12.151
585.000	0.098	0.010	9.757	12.398	12.167
586.000	0.098	0.010	9.766	12.398	12.167
587.000	0.098	0.010	9.768	12.408	12.182
588.000	0.098	0.010	9.772	12.408	12.182
589.000	0.098	0.010	9.764	12.419	12.198
590.000	0.098	0.010	9.770	12.419	12.198
591.000	0.098	0.010	9.771	12.429	12.213
592.000	0.098	0.010	9.773	12.429	12.213
593.000	0.098	0.010	9.768	12.438	12.228
594.000	0.098	0.010	9.745	12.438	12.228
595.000	0.098	0.010	9.757	12.446	12.243
596.000	0.098	0.010	9.760	12.446	12.243
597.000	0.098	0.010	9.766	12.453	12.258
598.000	0.098	0.010	9.778	12.453	12.258
599.000	0.098	0.010	9.766	12.458	12.273
600.000	0.098	0.010	9.771	12.458	12.273
601.000	0.098	0.010	9.774	12.462	12.287
602.000	0.098	0.010	9.764	12.462	12.287
603.000	0.098	0.010	9.762	12.466	12.301
604.000	0.098	0.010	9.761	12.466	12.301
605.000	0.098	0.010	9.769	12.471	12.316
606.000	0.098	0.010	9.767	12.471	12.316
607.000	0.098	0.010	9.767	12.479	12.330
608.000	0.098	0.010	9.760	12.479	12.330
609.000	0.098	0.010	9.756	12.489	12.344
610.000	0.098	0.010	9.761	12.489	12.344
611.000	0.098	0.010	9.767	12.498	12.359
612.000	0.098	0.010	9.772	12.498	12.359
613.000	0.098	0.010	9.751	12.505	12.372
614.000	0.098	0.010	9.777	12.505	12.386
615.000	0.098	0.010	9.768	12.512	12.386
616.000	0.098	0.010	9.751	12.512	12.399
617.000	0.098	0.010	9.760	12.518	12.399
618.000	0.098	0.010	9.761	12.518	12.412
619.000	0.098	0.010	9.771	12.522	12.412
620.000	0.098	0.010	9.766	12.522	12.426
621.000	0.098	0.010	9.761	12.524	12.426
622.000	0.098	0.010	9.752	12.524	12.439
623.000	0.098	0.010	9.763	12.526	12.439
624.000	0.098	0.010	9.758	12.526	12.453
625.000	0.098	0.010	9.761	12.531	12.453
626.000	0.098	0.010	9.763	12.531	12.466
627.000	0.098	0.010	9.752	12.538	12.466
628.000	0.098	0.010	9.754	12.538	12.479
629.000	0.098	0.010	9.749	12.547	12.479
630.000	0.098	0.010	9.766	12.547	12.491
631.000	0.098	0.010	9.760	12.554	12.491
632.000	0.098	0.010	9.754	12.554	12.505
633.000	0.098	0.010	9.764	12.561	12.505
634.000	0.098	0.010	9.763	12.561	12.518
635.000	0.098	0.010	9.762	12.566	12.518
636.000	0.098	0.010	9.761	12.566	12.530
637.000	0.098	0.010	9.758	12.570	12.530
638.000	0.098	0.010	9.759	12.573	12.541
639.000	0.098	0.010	9.761	12.573	12.541
640.000	0.098	0.010	9.763	12.574	12.554
641.000	0.098	0.010	9.768	12.574	12.554
642.000	0.098	0.010	9.759	12.575	12.566
643.000	0.098	0.010	9.756	12.575	12.566
644.000	0.098	0.010	9.774	12.578	12.578
645.000	0.098	0.010	9.770	12.578	12.578
646.000	0.098	0.010	9.764	12.585	12.590
647.000	0.098	0.010	9.758	12.585	12.590
648.000	0.098	0.010	9.771	12.592	12.601
649.000	0.098	0.010	9.768	12.592	12.601
650.000	0.097	0.010	9.748	12.599	12.613
651.000	0.098	0.010	9.765	12.599	12.613
652.000	0.098	0.010	9.760	12.604	12.624
653.000	0.098	0.010	9.770	12.604	12.624
654.000	0.098	0.010	9.773	12.608	12.635
655.000	0.098	0.010	9.768	12.608	12.635
656.000	0.098	0.010	9.761	12.611	12.646
657.000	0.098	0.010	9.760	12.611	12.646
658.000	0.098	0.010	9.763	12.613	12.658
659.000	0.098	0.010	9.756	12.613	12.668
660.000	0.098	0.010	9.741	12.613	12.668
661.000	0.098	0.010	9.761	12.613	12.679
662.000	0.098	0.010	9.763	12.612	12.679
663.000	0.098	0.010	9.765	12.612	12.690
664.000	0.098	0.010	9.758	12.614	12.690
665.000	0.097	0.010	9.744	12.614	12.700
666.000	0.098	0.010	9.760	12.619	12.700
667.000	0.098	0.010	9.752	12.619	12.711
668.000	0.098	0.010	9.763	12.626	12.711
669.000	0.098	0.010	9.760	12.626	12.721
670.000	0.098	0.010	9.755	12.631	12.721
671.000	0.098	0.010	9.759	12.631	12.731
672.000	0.098	0.010	9.775	12.635	12.731
673.000	0.098	0.010	9.754	12.635	12.742
674.000	0.098	0.010	9.762	12.638	12.742
675.000	0.098	0.010	9.769	12.638	12.752
676.000	0.098	0.010	9.766	12.639	12.752
677.000	0.098	0.010	9.767	12.639	12.761
678.000	0.098	0.010	9.750	12.640	12.761
679.000	0.098	0.010	9.765	12.638	12.770
680.000	0.098	0.010	9.761	12.638	12.770
681.000	0.098	0.010	9.771	12.636	12.780
682.000	0.098	0.010	9.757	12.636	12.780
683.000	0.098	0.010	9.769	12.637	12.790
684.000	0.098	0.010	9.759	12.637	12.790
685.000	0.098	0.010	9.768	12.641	12.800
686.000	0.098	0.010	9.758	12.641	12.800
687.000	0.098	0.010	9.767	12.646	12.809
688.000	0.098	0.010	9.771	12.646	12.809
689.000	0.098	0.010	9.752	12.651	12.818
690.000	0.098	0.010	9.757	12.651	12.827
691.000	0.098	0.010	9.760	12.653	12.827
692.000	0.097	0.010	9.750	12.653	12.836
693.000	0.098	0.010	9.756	12.655	12.836
694.000	0.098	0.010	9.778	12.655	12.845
695.000	0.098	0.010	9.770	12.656	12.845
696.000	0.098	0.010	9.776	12.656	12.854
697.000	0.098	0.010	9.764	12.655	12.854
698.000	0.098	0.010	9.769	12.655	12.862
699.000	0.098	0.010	9.760	12.652	12.862
700.000	0.098	0.010	9.759	12.652	12.870
701.000	0.098	0.010	9.763	12.649	12.870
702.000	0.098	0.010	9.760	12.649	12.878
703.000	0.098	0.010	9.766	12.649	12.878
704.000	0.098	0.010	9.764	12.649	12.887
705.000	0.098	0.010	9.772	12.652	12.887
706.000	0.098	0.010	9.768	12.652	12.895
707.000	0.098	0.010	9.772	12.656	12.895
708.000	0.098	0.010	9.758	12.656	12.903
709.000	0.098	0.010	9.758	12.659	12.903
710.000	0.098	0.010	9.754	12.659	12.912
711.000	0.098	0.010	9.759	12.661	12.912
712.000	0.098	0.010	9.769	12.662	12.920
713.000	0.098	0.010	9.757	12.662	12.920
714.000	0.098	0.010	9.768	12.661	12.928
715.000	0.098	0.010	9.754	12.661	12.928
716.000	0.098	0.010	9.755	12.659	12.936
717.000	0.098	0.010	9.763	12.659	12.943
718.000	0.098	0.010	9.759	12.655	12.943
719.000	0.098	0.010	9.773	12.655	12.951
720.000	0.098	0.010	9.758	12.651	12.951
721.000	0.098	0.010	9.769	12.651	12.959
722.000	0.098	0.010	9.772	12.650	12.959
723.000	0.098	0.010	9.783	12.650	12.966
724.000	0.098	0.010	9.763	12.652	12.966
725.000	0.098	0.010	9.765	12.652	12.974
726.000	0.098	0.010	9.755	12.656	12.974
727.000	0.098	0.010	9.763	12.658	12.982
728.000	0.098	0.010	9.767	12.658	12.982
729.000	0.098	0.010	9.764	12.659	12.988
730.000	0.098	0.010	9.761	12.659	12.988
731.000	0.098	0.010	9.785	12.658	12.995
732.000	0.098	0.010	9.771	12.658	12.995
733.000	0.098	0.010	9.775	12.657	13.001
734.000	0.098	0.010	9.753	12.657	13.001
735.000	0.098	0.010	9.770	12.654	13.008
736.000	0.098	0.010	9.763	12.654	13.008
737.000	0.098	0.010	9.776	12.649	13.014
738.000	0.098	0.010	9.763	12.649	13.014
739.000	0.098	0.010	9.761	12.644	13.021
740.000	0.098	0.010	9.753	12.644	13.027
741.000	0.098	0.010	9.772	12.642	13.027
742.000	0.098	0.010	9.761	12.642	13.033
743.000	0.098	0.010	9.767	12.643	13.033
744.000	0.098	0.010	9.765	12.643	13.039
745.000	0.098	0.010	9.758	12.646	13.039
746.000	0.098	0.010	9.761	12.646	13.045
747.000	0.098	0.010	9.774	12.648	13.045
748.000	0.098	0.010	9.764	12.648	13.052
749.000	0.097	0.010	9.746	12.647	13.052
750.000	0.098	0.010	9.756	12.647	13.057
751.000	0.098	0.010	9.754	12.646	13.057
752.000	0.098	0.010	9.768	12.646	13.063
753.000	0.098	0.010	9.771	12.644	13.063
754.000	0.098	0.010	9.767	12.644	13.069
755.000	0.098	0.010	9.756	12.640	13.069
756.000	0.098	0.010	9.774	12.640	13.074
757.000	0.098	0.010	9.772	12.634	13.074
758.000	0.098	0.010	9.771	12.634	13.079
759.000	0.098	0.010	9.778	12.628	13.079
760.000	0.098	0.010	9.780	12.628	13.085
761.000	0.098	0.010	9.787	12.625	13.085
762.000	0.098	0.010	9.788	12.626	13.090
763.000	0.098	0.010	9.781	12.626	13.090
764.000	0.098	0.010	9.771	12.628	13.095
765.000	0.098	0.010	9.774	12.628	13.095
766.000	0.098	0.010	9.777	12.629	13.100
767.000	0.098	0.010	9.779	12.629	13.100
768.000	0.098	0.010	9.766	12.628	13.105
769.000	0.098	0.010	9.766	12.628	13.105
770.000	0.098	0.010	9.767	12.626	13.110
771.000	0.098	0.010	9.770	12.626	13.110
772.000	0.098	0.010	9.761	12.623	13.114
773.000	0.098	0.010	9.770	12.623	13.114
774.000	0.098	0.010	9.766	12.618	13.119
775.000	0.098	0.010	9.767	12.618	13.119
776.000	0.098	0.010	9.776	12.611	13.123
777.000	0.098	0.010	9.778	12.611	13.123
778.000	0.098	0.010	9.765	12.605	13.127
779.000	0.098	0.010	9.766	12.605	13.127
780.000	0.098	0.010	9.778	12.602	13.133
781.000	0.098	0.010	9.781	12.602	13.133
782.000	0.098	0.010	9.766	12.602	13.138
783.000	0.098	0.010	9.761	12.602	13.138
784.000	0.098	0.010	9.761	12.604	13.143
785.000	0.098	0.010	9.777	12.604	13.143
786.000	0.098	0.010	9.768	12.604	13.147
787.000	0.098	0.010	9.752	12.604	13.147
788.000	0.098	0.010	9.766	12.602	13.152
789.000	0.098	0.010	9.778	12.602	13.152
790.000	0.098	0.010	9.766	12.600	13.156
791.000	0.098	0.010	9.768	12.600	13.156
792.000	0.098	0.010	9.755	12.596	13.160
793.000	0.098	0.010	9.764	12.596	13.164
794.000	0.098	0.010	9.770	12.591	13.164
795.000	0.098	0.010	9.768	12.591	13.168
796.000	0.098	0.010	9.754	12.584	13.168
797.000	0.098	0.010	9.767	12.584	13.171
798.000	0.097	0.010	9.750	12.577	13.171
799.000	0.098	0.010	9.770	12.577	13.176
800.000	0.098	0.010	9.766	12.573	13.176
801.000	0.098	0.010	9.772	12.573	13.179
802.000	0.098	0.010	9.780	12.573	13.179
803.000	0.098	0.010	9.765	12.573	13.183
804.000	0.098	0.010	9.756	12.574	13.183
805.000	0.098	0.010	9.771	12.574	13.186
806.000	0.098	0.010	9.771	12.574	13.186
807.000	0.098	0.010	9.766	12.572	13.190
808.000	0.098	0.010	9.765	12.572	13.190
809.000	0.098	0.010	9.768	12.569	13.194
810.000	0.098	0.010	9.763	12.569	13.194
811.000	0.098	0.010	9.775	12.565	13.197
812.000	0.098	0.010	9.781	12.565	13.197
813.000	0.098	0.010	9.773	12.559	13.200
814.000	0.098	0.010	9.775	12.559	13.200
815.000	0.098	0.010	9.768	12.552	13.203
816.000	0.098	0.010	9.768	12.552	13.203
817.000	0.098	0.010	9.765	12.544	13.207
818.000	0.098	0.010	9.771	12.544	13.207
819.000	0.098	0.010	9.774	12.541	13.210
820.000	0.098	0.010	9.753	12.541	13.213
821.000	0.098	0.010	9.773	12.541	13.213
822.000	0.098	0.010	9.762	12.541	13.217
823.000	0.098	0.010	9.767	12.541	13.217
824.000	0.098	0.010	9.768	12.541	13.220
825.000	0.098	0.010	9.773	12.541	13.220
826.000	0.098	0.010	9.774	12.541	13.223
827.000	0.098	0.010	9.762	12.539	13.223
828.000	0.098	0.010	9.767	12.539	13.225
829.000	0.098	0.010	9.772	12.536	13.225
830.000	0.098	0.010	9.764	12.536	13.228
831.000	0.098	0.010	9.766	12.531	13.228
832.000	0.098	0.010	9.761	12.531	13.231
833.000	0.098	0.010	9.772	12.525	13.231
834.000	0.098	0.010	9.778	12.525	13.234
835.000	0.098	0.010	9.757	12.518	13.234
836.000	0.098	0.010	9.764	12.518	13.236
837.000	0.098	0.010	9.752	12.511	13.236
838.000	0.098	0.010	9.757	12.507	13.239
839.000	0.098	0.010	9.767	12.507	13.239
840.000	0.098	0.010	9.770	12.507	13.242
841.000	0.098	0.010	9.775	12.507	13.242
842.000	0.098	0.010	9.771	12.507	13.244
843.000	0.098	0.010	9.772	12.507	13.244
844.000	0.098	0.010	9.778	12.507	13.247
845.000	0.098	0.010	9.774	12.507	13.247
846.000	0.098	0.010	9.774	12.504	13.250
847.000	0.098	0.010	9.777	12.504	13.250
848.000	0.098	0.010	9.762	12.501	13.252
849.000	0.098	0.010	9.776	12.501	13.252
850.000	0.098	0.010	9.774	12.497	13.254
851.000	0.098	0.010	9.769	12.497	13.254
852.000	0.098	0.010	9.763	12.491	13.257
853.000	0.098	0.010	9.769	12.491	13.259
854.000	0.098	0.010	9.781	12.483	13.259
855.000	0.098	0.010	9.776	12.483	13.261
856.000	0.098	0.010	9.765	12.476	13.261
857.000	0.098	0.010	9.778	12.476	13.262
858.000	0.098	0.010	9.780	12.472	13.262
859.000	0.098	0.010	9.768	12.472	13.265
860.000	0.098	0.010	9.761	12.472	13.265
861.000	0.098	0.010	9.767	12.472	13.267
862.000	0.098	0.010	9.769	12.472	13.267
863.000	0.098	0.010	9.766	12.472	13.269
864.000	0.098	0.010	9.765	12.471	13.269
865.000	0.098	0.010	9.761	12.471	13.271
866.000	0.098	0.010	9.773	12.469	13.271
867.000	0.098	0.010	9.759	12.469	13.273
868.000	0.098	0.010	9.770	12.466	13.273
869.000	0.098	0.010	9.760	12.466	13.275
870.000	0.098	0.010	9.758	12.461	13.275
871.000	0.098	0.010	9.760	12.461	13.276
872.000	0.098	0.010	9.760	12.455	13.276
873.000	0.098	0.010	9.760	12.447	13.278
874.000	0.098	0.010	9.759	12.447	13.278
875.000	0.098	0.010	9.759	12.440	13.279
876.000	0.098	0.010	9.758	12.440	13.279
877.000	0.098	0.010	9.757	12.436	13.280
878.000	0.097	0.010	9.747	12.436	13.280
879.000	0.098	0.010	9.755	12.436	13.283
880.000	0.098	0.010	9.763	12.436	13.283
881.000	0.098	0.010	9.778	12.436	13.284
882.000	0.098	0.010	9.769	12.436	13.284
883.000	0.098	0.010	9.756	12.435	13.286
884.000	0.098	0.010	9.756	12.435	13.286
885.000	0.098	0.010	9.767	12.433	13.288
886.000	0.098	0.010	9.758	12.433	13.288
887.000	0.097	0.010	9.749	12.429	13.289
888.000	0.097	0.010	9.743	12.429	13.289
889.000	0.098	0.010	9.743	12.425	13.290
890.000	0.098	0.010	9.759	12.425	13.290
891.000	0.097	0.010	9.746	12.418	13.291
892.000	0.098	0.010	9.752	12.418	13.291
893.000	0.098	0.010	9.766	12.410	13.293
894.000	0.098	0.010	9.752	12.410	13.293
895.000	0.098	0.010	9.761	12.403	13.294
896.000	0.098	0.010	9.774	12.403	13.296
897.000	0.097	0.010	9.748	12.399	13.296
898.000	0.098	0.010	9.756	12.399	13.297
899.000	0.098	0.010	9.755	12.399	13.297
900.000	0.098	0.010	9.780	12.399	13.298
901.000	0.098	0.010	9.783	12.400	13.298
902.000	0.098	0.010	9.771	12.400	13.299
903.000	0.098	0.010	9.765	12.399	13.299
904.000	0.098	0.010	9.759	12.399	13.300
905.000	0.098	0.010	9.766	12.397	13.300
906.000	0.098	0.010	9.765	12.397	13.301
907.000	0.098	0.010	9.753	12.393	13.301
908.000	0.098	0.010	9.759	12.393	13.302
909.000	0.097	0.010	9.750	12.389	13.302
910.000	0.098	0.010	9.757	12.389	13.302
911.000	0.098	0.010	9.762	12.382	13.302
912.000	0.097	0.010	9.747	12.374	13.303
913.000	0.098	0.010	9.763	12.374	13.303
914.000	0.098	0.010	9.756	12.367	13.304
915.000	0.098	0.010	9.766	12.367	13.304
916.000	0.098	0.010	9.762	12.364	13.305
917.000	0.098	0.010	9.753	12.364	13.305
918.000	0.098	0.010	9.773	12.364	13.306
919.000	0.098	0.010	9.745	12.364	13.306
920.000	0.098	0.010	9.750	12.364	13.307
921.000	0.098	0.010	9.775	12.364	13.307
922.000	0.098	0.010	9.758	12.363	13.307
923.000	0.098	0.010	9.763	12.363	13.307
924.000	0.098	0.010	9.751	12.361	13.307
925.000	0.098	0.010	9.769	12.361	13.307
926.000	0.098	0.010	9.756	12.358	13.308
927.000	0.098	0.010	9.759	12.358	13.308
928.000	0.098	0.010	9.743	12.353	13.309
929.000	0.097	0.010	9.744	12.353	13.309
930.000	0.098	0.010	9.756	12.347	13.309
931.000	0.098	0.010	9.756	12.347	13.309
932.000	0.098	0.010	9.768	12.339	13.310
933.000	0.098	0.010	9.760	12.339	13.310
934.000	0.098	0.010	9.760	12.332	13.310
935.000	0.098	0.010	9.765	12.332	13.310
936.000	0.098	0.010	9.778	12.329	13.312
937.000	0.098	0.010	9.767	12.329	13.312
938.000	0.098	0.010	9.771	12.329	13.312
939.000	0.098	0.010	9.758	12.329	13.312
940.000	0.098	0.010	9.765	12.330	13.312
941.000	0.098	0.010	9.767	12.330	13.312
942.000	0.098	0.010	9.764	12.329	13.313
943.000	0.098	0.010	9.765	12.329	13.313
944.000	0.097	0.010	9.749	12.327	13.314
945.000	0.098	0.010	9.767	12.327	13.314
946.000	0.098	0.010	9.764	12.324	13.314
947.000	0.098	0.010	9.765	12.324	13.315
948.000	0.098	0.010	9.766	12.320	13.315
949.000	0.098	0.010	9.772	12.320	13.315
950.000	0.098	0.010	9.761	12.313	13.315
951.000	0.098	0.010	9.756	12.313	13.316
952.000	0.098	0.010	9.759	12.306	13.316
953.000	0.098	0.010	9.758	12.306	13.316
954.000	0.098	0.010	9.769	12.299	13.316
955.000	0.098	0.010	9.750	12.296	13.316
956.000	0.097	0.010	9.749	12.296	13.316
957.000	0.098	0.010	9.756	12.297	13.316
958.000	0.098	0.010	9.769	12.297	13.316
959.000	0.098	0.010	9.745	12.298	13.317
960.000	0.098	0.010	9.750	12.298	13.317
961.000	0.097	0.010	9.750	12.297	13.317
962.000	0.097	0.010	9.748	12.297	13.317
963.000	0.098	0.010	9.747	12.296	13.317
964.000	0.098	0.010	9.758	12.296	13.317
965.000	0.098	0.010	9.772	12.293	13.317
966.000	0.098	0.010	9.752	12.293	13.317
967.000	0.098	0.010	9.758	12.289	13.316
968.000	0.097	0.010	9.748	12.289	13.316
969.000	0.097	0.010	9.745	12.283	13.316
970.000	0.098	0.010	9.753	12.283	13.316
971.000	0.098	0.010	9.757	12.275	13.316
972.000	0.098	0.010	9.754	12.275	13.316
973.000	0.098	0.010	9.751	12.269	13.316
974.000	0.097	0.010	9.740	12.269	13.317
975.000	0.097	0.010	9.742	12.267	13.317
976.000	0.097	0.010	9.749	12.267	13.317
977.000	0.097	0.010	9.746	12.267	13.317
978.000	0.098	0.010	9.760	12.267	13.316
979.000	0.098	0.010	9.760	12.269	13.316
980.000	0.098	0.010	9.750	12.269	13.317
981.000	0.098	0.010	9.763	12.268	13.317
982.000	0.098	0.010	9.759	12.268	13.317
983.000	0.098	0.010	9.771	12.267	13.317
984.000	0.097	0.010	9.748	12.267	13.317
985.000	0.098	0.010	9.755	12.264	13.317
986.000	0.098	0.010	9.756	12.264	13.317
987.000	0.098	0.010	9.760	12.260	13.317
988.000	0.098	0.010	9.761	12.260	13.317
989.000	0.098	0.010	9.767	12.254	13.317
990.000	0.098	0.010	9.758	12.254	13.316
991.000	0.098	0.010	9.761	12.247	13.316
992.000	0.098	0.010	9.766	12.241	13.316
993.000	0.098	0.010	9.777	12.241	13.316
994.000	0.098	0.010	9.763	12.239	13.316
995.000	0.098	0.010	9.762	12.239	13.316
996.000	0.098	0.010	9.754	12.240	13.316
997.000	0.098	0.010	9.766	12.240	13.316
998.000	0.098	0.010	9.752	12.242	13.316
999.000	0.098	0.010	9.757	12.242	13.316
1000.000	0.098	0.010	9.762	12.242	13.316
1001.000	0.098	0.010	9.756	12.242	13.316
1002.000	0.098	0.010	9.761	12.240	13.316
1003.000	0.098	0.010	9.753	12.240	13.316
1004.000	0.098	0.010	9.767	12.238	13.316
1005.000	0.098	0.010	9.754	12.238	13.316
1006.000	0.098	0.010	9.763	12.235	13.316
1007.000	0.098	0.010	9.762	12.235	13.316
1008.000	0.098	0.010	9.765	12.229	13.316
1009.000	0.098	0.010	9.764	12.229	13.316
1010.000	0.098	0.010	9.777	12.222	13.315
1011.000	0.098	0.010	9.748	12.222	13.315
1012.000	0.098	0.010	9.761	12.216	13.315
1013.000	0.098	0.010	9.752	12.216	13.315
1014.000	0.098	0.010	9.753	12.215	13.315
1015.000	0.098	0.010	9.761	12.215	13.315
1016.000	0.098	0.010	9.767	12.216	13.315
1017.000	0.098	0.010	9.759	12.216	13.315
1018.000	0.098	0.010	9.771	12.218	13.315
1019.000	0.098	0.010	9.763	12.218	13.315
1020.000	0.098	0.010	9.763	12.218	13.315
1021.000	0.098	0.010	9.767	12.218	13.315
1022.000	0.098	0.010	9.773	12.217	13.314
1023.000	0.098	0.010	9.750	12.217	13.314
1024.000	0.098	0.010	9.768	12.215	13.315
1025.000	0.098	0.010	9.771	12.215	13.314
1026.000	0.098	0.010	9.766	12.212	13.314
1027.000	0.098	0.010	9.764	12.212	13.313
1028.000	0.098	0.010	9.774	12.206	13.313
1029.000	0.098	0.010	9.760	12.199	13.313
1030.000	0.098	0.010	9.759	12.199	13.313
1031.000	0.098	0.010	9.760	12.194	13.313
1032.000	0.098	0.010	9.774	12.194	13.313
1033.000	0.098	0.010	9.765	12.193	13.313
1034.000	0.098	0.010	9.765	12.193	13.313
1035.000	0.098	0.010	9.764	12.195	13.312
1036.000	0.098	0.010	9.777	12.195	13.312
1037.000	0.098	0.010	9.785	12.197	13.312
1038.000	0.098	0.010	9.759	12.197	13.312
1039.000	0.098	0.010	9.770	12.197	13.311
1040.000	0.098	0.010	9.752	12.197	13.311
1041.000	0.098	0.010	9.767	12.197	13.310
1042.000	0.098	0.010	9.762	12.197	13.310
1043.000	0.098	0.010	9.765	12.195	13.309
1044.000	0.098	0.010	9.759	12.195	13.309
1045.000	0.098	0.010	9.751	12.192	13.309
1046.000	0.098	0.010	9.753	12.192	13.309
1047.000	0.098	0.010	9.754	12.187	13.309
1048.000	0.098	0.010	9.761	12.187	13.309
1049.000	0.098	0.010	9.758	12.180	13.309
1050.000	0.098	0.010	9.754	12.180	13.309
1051.000	0.098	0.010	9.767	12.176	13.308
1052.000	0.098	0.010	9.763	12.176	13.308
1053.000	0.098	0.010	9.758	12.175	13.308
1054.000	0.098	0.010	9.750	12.175	13.308
1055.000	0.098	0.010	9.763	12.177	13.308
1056.000	0.098	0.010	9.754	12.177	13.308
1057.000	0.098	0.010	9.757	12.180	13.308
1058.000	0.098	0.010	9.760	12.180	13.308
1059.000	0.098	0.010	9.760	12.180	13.308
1060.000	0.098	0.010	9.762	12.180	13.308
1061.000	0.098	0.010	9.771	12.180	13.307
1062.000	0.098	0.010	9.768	12.180	13.307
1063.000	0.098	0.010	9.765	12.178	13.307
1064.000	0.097	0.010	9.749	12.178	13.307
1065.000	0.097	0.010	9.744	12.176	13.306
1066.000	0.098	0.010	9.748	12.176	13.306
1067.000	0.098	0.010	9.763	12.171	13.306
1068.000	0.098	0.010	9.756	12.171	13.306
1069.000	0.098	0.010	9.758	12.165	13.306
1070.000	0.098	0.010	9.751	12.165	13.306
1071.000	0.098	0.010	9.755	12.161	13.304
1072.000	0.098	0.010	9.759	12.161	13.305
1073.000	0.098	0.010	9.745	12.161	13.305
1074.000	0.097	0.010	9.748	12.161	13.304
1075.000	0.097	0.010	9.745	12.164	13.304
1076.000	0.098	0.010	9.760	12.164	13.304
1077.000	0.098	0.010	9.759	12.166	13.304
1078.000	0.098	0.010	9.757	12.166	13.304
1079.000	0.098	0.010	9.760	12.167	13.304
1080.000	0.098	0.010	9.754	12.167	13.304
1081.000	0.098	0.010	9.755	12.167	13.304
1082.000	0.098	0.010	9.775	12.167	13.303
1083.000	0.098	0.010	9.759	12.166	13.303
1084.000	0.098	0.010	9.765	12.164	13.303
1085.000	0.098	0.010	9.758	12.164	13.303
1086.000	0.098	0.010	9.762	12.160	13.302
1087.000	0.098	0.010	9.763	12.160	13.302
1088.000	0.098	0.010	9.754	12.155	13.302
1089.000	0.098	0.010	9.768	12.155	13.302
1090.000	0.098	0.010	9.752	12.151	13.302
1091.000	0.098	0.010	9.762	12.151	13.302
1092.000	0.098	0.010	9.773	12.151	13.302
1093.000	0.098	0.010	9.767	12.151	13.302
1094.000	0.097	0.010	9.750	12.155	13.302
1095.000	0.098	0.010	9.752	12.155	13.302
1096.000	0.098	0.010	9.768	12.158	13.302
1097.000	0.098	0.010	9.762	12.158	13.302
1098.000	0.098	0.010	9.751	12.159	13.302
1099.000	0.098	0.010	9.762	12.159	13.302
1100.000	0.097	0.010	9.758	12.159	13.301
1101.000	0.098	0.010	9.768	12.159	13.301
1102.000	0.098	0.010	9.755	12.159	13.301
1103.000	0.098	0.010	9.761	12.159	13.301
1104.000	0.098	0.010	9.757	12.157	13.301
1105.000	0.098	0.010	9.773	12.157	13.300
1106.000	0.098	0.010	9.768	12.153	13.300
1107.000	0.098	0.010	9.761	12.153	13.300
1108.000	0.098	0.010	9.755	12.148	13.300
1109.000	0.098	0.010	9.755	12.148	13.299
1110.000	0.098	0.010	9.775	12.145	13.299
1111.000	0.098	0.010	9.769	12.145	13.300
1112.000	0.098	0.010	9.766	12.145	13.300
1113.000	0.098	0.010	9.764	12.145	13.299
1114.000	0.098	0.010	9.758	12.149	13.299
1115.000	0.098	0.010	9.761	12.152	13.299
1116.000	0.098	0.010	9.773	12.152	13.299
1117.000	0.098	0.010	9.758	12.154	13.300
1118.000	0.098	0.010	9.769	12.154	13.300
1119.000	0.097	0.010	9.748	12.155	13.299
1120.000	0.098	0.010	9.767	12.155	13.299
1121.000	0.098	0.010	9.762	12.155	13.299
1122.000	0.098	0.010	9.761	12.155	13.299
1123.000	0.098	0.010	9.768	12.153	13.299
1124.000	0.098	0.010	9.761	12.153	13.298
1125.000	0.098	0.010	9.765	12.150	13.298
1126.000	0.098	0.010	9.755	12.150	13.298
1127.000	0.098	0.010	9.778	12.145	13.298
1128.000	0.098	0.010	9.781	12.145	13.298
1129.000	0.098	0.010	9.770	12.143	13.298
1130.000	0.098	0.010	9.760	12.143	13.299
1131.000	0.098	0.010	9.770	12.144	13.299
1132.000	0.098	0.010	9.762	12.144	13.298
1133.000	0.098	0.010	9.769	12.148	13.298
1134.000	0.098	0.010	9.768	12.148	13.298
1135.000	0.098	0.010	9.773	12.152	13.298
1136.000	0.098	0.010	9.767	12.152	13.299
1137.000	0.098	0.010	9.769	12.153	13.299
1138.000	0.098	0.010	9.779	12.153	13.298
1139.000	0.098	0.010	9.770	12.155	13.298
1140.000	0.098	0.010	9.775	12.155	13.298
1141.000	0.098	0.010	9.778	12.155	13.298
1142.000	0.098	0.010	9.784	12.153	13.298
1143.000	0.098	0.010	9.758	12.153	13.298
1144.000	0.098	0.010	9.770	12.150	13.298
1145.000	0.098	0.010	9.781	12.150	13.298
1146.000	0.098	0.010	9.770	12.146	13.298
1147.000	0.098	0.010	9.762	12.146	13.298
1148.000	0.098	0.010	9.766	12.144	13.298
1149.000	0.098	0.010	9.760	12.144	13.298
1150.000	0.098	0.010	9.775	12.145	13.298
1151.000	0.098	0.010	9.787	12.145	13.299
1152.000	0.098	0.010	9.777	12.150	13.299
1153.000	0.098	0.010	9.776	12.150	13.299
