164.000	4.906	7.972	-3.066
165.000	4.900	7.954	-3.054
166.000	4.893	7.934	-3.041
167.000	4.887	7.917	-3.030
168.000	4.881	7.901	-3.019
169.000	4.875	7.882	-3.007
170.000	4.870	7.865	-2.995
171.000	4.864	7.848	-2.984
172.000	4.859	7.832	-2.973
173.000	4.853	7.816	-2.963
174.000	4.847	7.800	-2.953
175.000	4.842	7.783	-2.941
176.000	4.837	7.767	-2.930
177.000	4.832	7.754	-2.922
178.000	4.826	7.737	-2.911
179.000	4.821	7.723	-2.902
180.000	4.815	7.707	-2.892
181.000	4.810	7.693	-2.883
182.000	4.805	7.678	-2.873
183.000	4.800	7.664	-2.863
184.000	4.794	7.650	-2.855
185.000	4.791	7.638	-2.848
186.000	4.785	7.623	-2.838
187.000	4.780	7.612	-2.832
188.000	4.776	7.600	-2.824
189.000	4.772	7.587	-2.814
190.000	4.768	7.575	-2.807
191.000	4.764	7.562	-2.798
192.000	4.760	7.551	-2.791
193.000	4.755	7.538	-2.783
194.000	4.751	7.528	-2.777
195.000	4.748	7.515	-2.768
196.000	4.745	7.503	-2.758
197.000	4.741	7.494	-2.753
198.000	4.738	7.481	-2.743
199.000	4.735	7.470	-2.735
200.000	4.731	7.459	-2.728
201.000	4.727	7.449	-2.722
202.000	4.724	7.437	-2.713
