Index	V	I	R	T_coldhead	T_sample
42.00000	0.00629	0.00200	3.14620	4.27600	235.65900
43.00000	0.00627	0.00200	3.13595	4.27610	235.64400
44.00000	0.00631	0.00200	3.15345	4.27620	235.61500
45.00000	0.00627	0.00200	3.13610	4.27620	235.59500
46.00000	0.00623	0.00200	3.11720	4.27630	235.57500
47.00000	0.00628	0.00200	3.14160	4.27630	235.54700
48.00000	0.00629	0.00200	3.14550	4.27630	235.54100
49.00000	0.00632	0.00199	3.17422	4.27630	235.50500
50.00000	0.00633	0.00200	3.16365	4.27630	235.48600
51.00000	0.00626	0.00200	3.12880	4.27630	235.47400
52.00000	0.00626	0.00200	3.13105	4.27640	235.43400
53.00000	0.00632	0.00200	3.16125	4.27640	235.42600
54.00000	0.00631	0.00200	3.15505	4.27640	235.38900
55.00000	0.00627	0.00200	3.13295	4.27640	235.38700
56.00000	0.00626	0.00200	3.13170	4.27640	235.36700
57.00000	0.00626	0.00199	3.14533	4.27640	235.33500
58.00000	0.00633	0.00200	3.16470	4.27640	235.31200
59.00000	0.00621	0.00200	3.10610	4.27650	235.28400
60.00000	0.00629	0.00200	3.14590	4.27650	235.26400
61.00000	0.00633	0.00200	3.16615	4.27650	235.25300
62.00000	0.00625	0.00200	3.12555	4.27640	235.24900
63.00000	0.00627	0.00200	3.13540	4.27640	235.21000
64.00000	0.00635	0.00200	3.17745	4.27640	235.17500
65.00000	0.00633	0.00200	3.16570	4.27650	235.16900
66.00000	0.00628	0.00200	3.13885	4.27650	235.15000
67.00000	0.00627	0.00200	3.13420	4.27650	235.12300
68.00000	0.00635	0.00200	3.17410	4.27650	235.10800
69.00000	0.00624	0.00200	3.12100	4.27650	235.08400
70.00000	0.00630	0.00200	3.15080	4.27650	235.06100
71.00000	0.00628	0.00200	3.13920	4.27650	235.03900
72.00000	0.00638	0.00200	3.18930	4.27650	235.02800
73.00000	0.00629	0.00200	3.14335	4.27650	235.01000
74.00000	0.00633	0.00200	3.16570	4.27640	234.99800
75.00000	0.00630	0.00200	3.15110	4.27640	234.94500
76.00000	0.00630	0.00201	3.13478	4.27640	234.95800
77.00000	0.00629	0.00200	3.14460	4.27650	234.91500
78.00000	0.00633	0.00200	3.16300	4.27640	234.90400
79.00000	0.00632	0.00200	3.16045	4.27650	234.88100
80.00000	0.00635	0.00200	3.17630	4.27660	234.86200
81.00000	0.00626	0.00199	3.14397	4.27660	234.82800
82.00000	0.00631	0.00200	3.15415	4.27660	234.81200
83.00000	0.00632	0.00200	3.16250	4.27670	234.80000
84.00000	0.00635	0.00200	3.17635	4.27670	234.76800
85.00000	0.00632	0.00200	3.15935	4.27670	234.75600
86.00000	0.00636	0.00200	3.18040	4.27670	234.73800
87.00000	0.00627	0.00200	3.13730	4.27670	234.72500
88.00000	0.00629	0.00200	3.14635	4.27680	234.70400
89.00000	0.00630	0.00200	3.14835	4.27670	234.68800
90.00000	0.00624	0.00199	3.13719	4.27670	234.64500
91.00000	0.00625	0.00200	3.12540	4.27670	234.62500
92.00000	0.00630	0.00200	3.15145	4.27670	234.62400
93.00000	0.00624	0.00200	3.12220	4.27660	234.58800
94.00000	0.00629	0.00200	3.14695	4.27650	234.57100
95.00000	0.00631	0.00200	3.15330	4.27650	234.55300
96.00000	0.00625	0.00200	3.12695	4.27640	234.54200
97.00000	0.00635	0.00200	3.17395	4.27650	234.51600
98.00000	0.00632	0.00200	3.16120	4.27650	234.49600
99.00000	0.00636	0.00200	3.17955	4.27650	234.47300
100.00000	0.00635	0.00200	3.17430	4.27640	234.45000
101.00000	0.00631	0.00200	3.15630	4.27630	234.43400
102.00000	0.00621	0.00200	3.10585	4.27630	234.40900
103.00000	0.00625	0.00200	3.12515	4.27630	234.40300
104.00000	0.00624	0.00200	3.11845	4.27620	234.38200
105.00000	0.00631	0.00200	3.15360	4.27620	234.35300
106.00000	0.00627	0.00200	3.13295	4.27620	234.33500
107.00000	0.00627	0.00200	3.13295	4.27620	234.30800
108.00000	0.00628	0.00199	3.15653	4.27610	234.30100
109.00000	0.00630	0.00200	3.14835	4.27620	234.27300
110.00000	0.00628	0.00200	3.14060	4.27610	234.26500
111.00000	0.00627	0.00200	3.13695	4.27620	234.25100
112.00000	0.00628	0.00200	3.13950	4.27620	234.21600
113.00000	0.00628	0.00200	3.13850	4.27610	234.19200
114.00000	0.00626	0.00200	3.13025	4.27620	234.17400
115.00000	0.00628	0.00200	3.13955	4.27620	234.15900
116.00000	0.00630	0.00200	3.15235	4.27620	234.12300
117.00000	0.00621	0.00200	3.10415	4.27620	234.10800
118.00000	0.00630	0.00200	3.14980	4.27620	234.10300
119.00000	0.00628	0.00200	3.13780	4.27620	234.08300
120.00000	0.00626	0.00200	3.13235	4.27620	234.06600
121.00000	0.00631	0.00200	3.15640	4.27630	234.03100
122.00000	0.00626	0.00200	3.12920	4.27630	234.02000
123.00000	0.00630	0.00200	3.15225	4.27630	233.99800
124.00000	0.00622	0.00200	3.11085	4.27630	233.97800
125.00000	0.00628	0.00200	3.13895	4.27630	233.96300
126.00000	0.00629	0.00200	3.14520	4.27630	233.93300
127.00000	0.00623	0.00200	3.11730	4.27640	233.91400
128.00000	0.00624	0.00200	3.11775	4.27640	233.89900
129.00000	0.00628	0.00200	3.14195	4.27650	233.87200
130.00000	0.00627	0.00200	3.13510	4.27660	233.85700
131.00000	0.00623	0.00200	3.11500	4.27660	233.84000
132.00000	0.00625	0.00200	3.12280	4.27660	233.82300
133.00000	0.00629	0.00200	3.14730	4.27670	233.80500
134.00000	0.00634	0.00200	3.16885	4.27670	233.77100
135.00000	0.00633	0.00200	3.16300	4.27670	233.77900
136.00000	0.00630	0.00199	3.16683	4.27670	233.73500
137.00000	0.00630	0.00200	3.15235	4.27670	233.72000
138.00000	0.00630	0.00200	3.15205	4.27670	233.70800
139.00000	0.00627	0.00200	3.13630	4.27670	233.69200
140.00000	0.00628	0.00200	3.13785	4.27680	233.67200
141.00000	0.00626	0.00200	3.12895	4.27680	233.65700
142.00000	0.00633	0.00200	3.16495	4.27680	233.62500
143.00000	0.00631	0.00200	3.15645	4.27680	233.61800
144.00000	0.00634	0.00200	3.16775	4.27690	233.59300
145.00000	0.00632	0.00200	3.16130	4.27700	233.58900
146.00000	0.00634	0.00200	3.17235	4.27700	233.55900
147.00000	0.00629	0.00200	3.14515	4.27700	233.53800
148.00000	0.00629	0.00200	3.14470	4.27700	233.52200
149.00000	0.00628	0.00200	3.14145	4.27700	233.48900
150.00000	0.00628	0.00200	3.14085	4.27700	233.47200
151.00000	0.00624	0.00200	3.12160	4.27710	233.45700
152.00000	0.00625	0.00200	3.12725	4.27710	233.42600
153.00000	0.00625	0.00200	3.12725	4.27700	233.42900
154.00000	0.00624	0.00199	3.13668	4.27710	233.40500
155.00000	0.00636	0.00200	3.17845	4.27710	233.38100
156.00000	0.00627	0.00200	3.13515	4.27710	233.37500
157.00000	0.00626	0.00200	3.12850	4.27700	233.33000
158.00000	0.00630	0.00200	3.15145	4.27700	233.32400
159.00000	0.00630	0.00200	3.15020	4.27700	233.30500
160.00000	0.00629	0.00200	3.14410	4.27690	233.28200
161.00000	0.00631	0.00200	3.15330	4.27690	233.26900
162.00000	0.00633	0.00200	3.16745	4.27690	233.24600
163.00000	0.00628	0.00200	3.14055	4.27690	233.23200
164.00000	0.00630	0.00200	3.15065	4.27690	233.21600
165.00000	0.00633	0.00200	3.16310	4.27690	233.19500
166.00000	0.00630	0.00200	3.15155	4.27690	233.18200
167.00000	0.00633	0.00200	3.16680	4.27690	233.15300
168.00000	0.00631	0.00200	3.15380	4.27690	233.12800
169.00000	0.00630	0.00200	3.14885	4.27680	233.11100
170.00000	0.00630	0.00200	3.15165	4.27680	233.09200
171.00000	0.00634	0.00200	3.17085	4.27690	233.06700
172.00000	0.00629	0.00200	3.14255	4.27690	233.04100
173.00000	0.00630	0.00200	3.15155	4.27690	233.04300
174.00000	0.00628	0.00200	3.13915	4.27680	233.01300
175.00000	0.00625	0.00200	3.12265	4.27700	233.00300
176.00000	0.00630	0.00200	3.14855	4.27690	232.99000
177.00000	0.00624	0.00200	3.12030	4.27700	232.96400
178.00000	0.00625	0.00200	3.12725	4.27690	232.94000
179.00000	0.00628	0.00200	3.14220	4.27690	232.93100
180.00000	0.00629	0.00200	3.14620	4.27700	232.91600
181.00000	0.00627	0.00200	3.13655	4.27700	232.90600
182.00000	0.00625	0.00200	3.12500	4.27700	232.86600
183.00000	0.00630	0.00200	3.15165	4.27690	232.85000
184.00000	0.00628	0.00200	3.14190	4.27690	232.83000
185.00000	0.00633	0.00200	3.16315	4.27690	232.79500
186.00000	0.00630	0.00200	3.15090	4.27700	232.79900
187.00000	0.00635	0.00200	3.17665	4.27700	232.77300
188.00000	0.00628	0.00200	3.13795	4.27700	232.75900
189.00000	0.00626	0.00199	3.14714	4.27710	232.75900
190.00000	0.00626	0.00200	3.12955	4.27710	232.73800
191.00000	0.00616	0.00199	3.09789	4.27780	232.71600
192.00000	0.00598	0.00200	2.99185	4.27970	232.67400
193.00000	0.00582	0.00200	2.91130	4.28220	232.59300
194.00000	0.00571	0.00200	2.85600	4.28470	232.41900
195.00000	0.00558	0.00199	2.80452	4.28720	232.15000
196.00000	0.00550	0.00200	2.74825	4.28930	231.80100
197.00000	0.00537	0.00200	2.68485	4.29110	231.41200
198.00000	0.00507	0.00200	2.53460	4.29290	230.95900
199.00000	0.00491	0.00200	2.45475	4.29580	230.45600
200.00000	0.00478	0.00200	2.38910	4.30310	229.83600
201.00000	0.00471	0.00200	2.35725	4.31530	229.08700
202.00000	0.00480	0.00200	2.40165	4.33700	228.33900
203.00000	0.00479	0.00200	2.39455	4.37050	227.60400
204.00000	0.00479	0.00200	2.39715	4.41160	226.92400
205.00000	0.00484	0.00200	2.41835	4.46180	226.24200
206.00000	0.00477	0.00200	2.38660	4.51670	225.57500
207.00000	0.00480	0.00200	2.39990	4.57360	224.89700
208.00000	0.00478	0.00200	2.38810	4.63100	224.25200
209.00000	0.00477	0.00200	2.38455	4.68770	223.57300
210.00000	0.00477	0.00200	2.38410	4.74720	222.91600
211.00000	0.00473	0.00200	2.36565	4.80560	222.24300
212.00000	0.00475	0.00200	2.37345	4.86170	221.59000
213.00000	0.00473	0.00200	2.36555	4.91490	220.91400
214.00000	0.00475	0.00200	2.37605	4.96520	220.24200
215.00000	0.00473	0.00200	2.36415	5.01570	219.57000
216.00000	0.00473	0.00200	2.36555	5.06470	218.88500
217.00000	0.00469	0.00200	2.34385	5.11060	218.20800
218.00000	0.00472	0.00200	2.35940	5.15400	217.51700
219.00000	0.00469	0.00200	2.34710	5.19520	216.83400
220.00000	0.00468	0.00200	2.33950	5.23440	216.17400
221.00000	0.00467	0.00200	2.33650	5.27180	215.48700
222.00000	0.00465	0.00200	2.32735	5.31010	214.79800
223.00000	0.00462	0.00200	2.30920	5.34780	214.10600
224.00000	0.00464	0.00200	2.32030	5.38440	213.41300
225.00000	0.00466	0.00200	2.33050	5.41960	212.73600
226.00000	0.00462	0.00200	2.31210	5.45410	212.05500
227.00000	0.00466	0.00200	2.33185	5.48780	211.39100
228.00000	0.00464	0.00200	2.32085	5.52080	210.73000
229.00000	0.00462	0.00201	2.29950	5.55300	210.05600
230.00000	0.00466	0.00200	2.32770	5.58510	209.39200
231.00000	0.00461	0.00200	2.30600	5.61910	208.71600
232.00000	0.00463	0.00200	2.31460	5.65210	208.04700
233.00000	0.00467	0.00200	2.33420	5.68480	207.38600
234.00000	0.00463	0.00200	2.31270	5.71740	206.74600
235.00000	0.00467	0.00200	2.33285	5.74950	206.09800
236.00000	0.00467	0.00200	2.33740	5.78130	205.45800
237.00000	0.00460	0.00199	2.31111	5.81280	204.81600
238.00000	0.00464	0.00200	2.32135	5.84400	204.17700
239.00000	0.00467	0.00200	2.33345	5.87460	203.53100
240.00000	0.00464	0.00200	2.31770	5.90510	202.90300
241.00000	0.00460	0.00199	2.31382	5.93730	202.26900
242.00000	0.00464	0.00200	2.32195	5.96900	201.65200
243.00000	0.00463	0.00200	2.31410	5.99990	201.03800
244.00000	0.00467	0.00200	2.33295	6.03030	200.42100
245.00000	0.00464	0.00200	2.32195	6.06070	199.81800
246.00000	0.00462	0.00200	2.31195	6.09040	199.20700
247.00000	0.00462	0.00200	2.30770	6.11960	198.60800
248.00000	0.00464	0.00200	2.32085	6.14850	197.99800
249.00000	0.00460	0.00200	2.30165	6.17690	197.41300
250.00000	0.00465	0.00200	2.32670	6.20500	196.81600
251.00000	0.00466	0.00200	2.33155	6.23250	196.24700
252.00000	0.00463	0.00200	2.31560	6.26010	195.67000
253.00000	0.00465	0.00200	2.32635	6.28910	195.10200
254.00000	0.00460	0.00200	2.29870	6.31770	194.54400
255.00000	0.00468	0.00200	2.33885	6.34580	193.98200
256.00000	0.00465	0.00200	2.32495	6.37370	193.42100
257.00000	0.00469	0.00200	2.34715	6.40120	192.86200
258.00000	0.00469	0.00200	2.34470	6.42840	192.30200
259.00000	0.00466	0.00200	2.33000	6.45510	191.77000
260.00000	0.00468	0.00200	2.34140	6.48130	191.23500
261.00000	0.00465	0.00200	2.32655	6.50740	190.68900
262.00000	0.00469	0.00200	2.34395	6.53260	190.16500
263.00000	0.00465	0.00200	2.32720	6.55760	189.64300
264.00000	0.00466	0.00199	2.33980	6.58210	189.10900
265.00000	0.00467	0.00200	2.33385	6.60660	188.60400
266.00000	0.00469	0.00200	2.34345	6.63220	188.07800
267.00000	0.00471	0.00200	2.35260	6.65750	187.56400
268.00000	0.00472	0.00200	2.36060	6.68260	187.06400
269.00000	0.00467	0.00200	2.33640	6.70700	186.57500
270.00000	0.00470	0.00200	2.35110	6.73130	186.07600
271.00000	0.00469	0.00200	2.34705	6.75490	185.58000
272.00000	0.00462	0.00200	2.30855	6.77850	185.09800
273.00000	0.00469	0.00199	2.35663	6.80190	184.61800
274.00000	0.00465	0.00200	2.32460	6.82560	184.13600
275.00000	0.00468	0.00200	2.34135	6.84880	183.65900
276.00000	0.00462	0.00200	2.31240	6.87270	183.18600
277.00000	0.00468	0.00200	2.34175	6.89720	182.71000
278.00000	0.00470	0.00200	2.34815	6.92220	182.24700
279.00000	0.00465	0.00200	2.32380	6.94780	181.79900
280.00000	0.00465	0.00199	2.33824	6.97550	181.34000
281.00000	0.00462	0.00200	2.30810	7.00380	180.89400
282.00000	0.00465	0.00200	2.32610	7.03180	180.44100
283.00000	0.00466	0.00200	2.32850	7.05980	180.00400
284.00000	0.00465	0.00200	2.32485	7.08760	179.56200
285.00000	0.00466	0.00199	2.34085	7.11490	179.11900
286.00000	0.00465	0.00201	2.31189	7.14210	178.68900
287.00000	0.00466	0.00200	2.32770	7.16930	178.25100
288.00000	0.00465	0.00200	2.32565	7.19620	177.82000
289.00000	0.00467	0.00200	2.33390	7.22310	177.38800
290.00000	0.00467	0.00200	2.33570	7.24940	176.97700
291.00000	0.00468	0.00200	2.33850	7.27530	176.55000
292.00000	0.00467	0.00199	2.34588	7.30150	176.14900
293.00000	0.00472	0.00199	2.37090	7.32800	175.73700
294.00000	0.00466	0.00200	2.32900	7.35460	175.32700
295.00000	0.00468	0.00200	2.33920	7.38050	174.91700
296.00000	0.00468	0.00200	2.34000	7.40640	174.51800
297.00000	0.00469	0.00200	2.34330	7.43160	174.12000
298.00000	0.00464	0.00199	2.33332	7.45670	173.70900
299.00000	0.00464	0.00200	2.31955	7.48170	173.32200
300.00000	0.00465	0.00200	2.32670	7.50600	172.92300
301.00000	0.00468	0.00200	2.34025	7.53000	172.54900
302.00000	0.00469	0.00199	2.35588	7.55370	172.15800
303.00000	0.00463	0.00200	2.31575	7.57720	171.77500
304.00000	0.00463	0.00200	2.31710	7.60040	171.39600
305.00000	0.00468	0.00200	2.33880	7.62320	171.02300
306.00000	0.00470	0.00200	2.35040	7.64550	170.64300
307.00000	0.00464	0.00199	2.33352	7.66870	170.27000
308.00000	0.00467	0.00200	2.33450	7.69200	169.89600
309.00000	0.00471	0.00200	2.35470	7.71490	169.52800
310.00000	0.00463	0.00200	2.31590	7.73780	169.16300
311.00000	0.00460	0.00199	2.31040	7.75950	168.79300
312.00000	0.00461	0.00200	2.30395	7.78070	168.43300
313.00000	0.00461	0.00200	2.30535	7.80150	168.07700
314.00000	0.00465	0.00200	2.32380	7.82190	167.71700
315.00000	0.00462	0.00199	2.32296	7.84220	167.36400
316.00000	0.00460	0.00200	2.30235	7.86200	167.02000
317.00000	0.00460	0.00200	2.30110	7.88090	166.66600
318.00000	0.00457	0.00200	2.28470	7.89990	166.32000
319.00000	0.00463	0.00199	2.32729	7.91800	165.96900
320.00000	0.00459	0.00200	2.29650	7.93570	165.63100
321.00000	0.00457	0.00200	2.28305	7.95280	165.28900
322.00000	0.00459	0.00200	2.29560	7.96960	164.94600
323.00000	0.00461	0.00200	2.30560	7.98610	164.60000
324.00000	0.00460	0.00200	2.29795	8.00240	164.26700
325.00000	0.00462	0.00200	2.30890	8.01810	163.92900
326.00000	0.00463	0.00200	2.31340	8.03330	163.60700
327.00000	0.00460	0.00200	2.29970	8.04840	163.28100
328.00000	0.00464	0.00200	2.31945	8.06370	162.95000
329.00000	0.00460	0.00200	2.30190	8.07890	162.62900
330.00000	0.00459	0.00200	2.29525	8.09360	162.30600
331.00000	0.00461	0.00200	2.30390	8.10780	161.97700
332.00000	0.00459	0.00200	2.29645	8.12130	161.66300
333.00000	0.00462	0.00200	2.31205	8.13440	161.33900
334.00000	0.00463	0.00200	2.31415	8.14710	161.02500
335.00000	0.00462	0.00200	2.31040	8.15960	160.70000
336.00000	0.00463	0.00200	2.31420	8.17160	160.38200
337.00000	0.00460	0.00200	2.30235	8.18390	160.06800
338.00000	0.00463	0.00200	2.31280	8.19570	159.76000
339.00000	0.00464	0.00200	2.32100	8.20710	159.45200
340.00000	0.00460	0.00200	2.30025	8.21830	159.15000
341.00000	0.00462	0.00200	2.31215	8.22940	158.84300
342.00000	0.00463	0.00200	2.31460	8.24000	158.53700
343.00000	0.00463	0.00200	2.31525	8.25010	158.24100
344.00000	0.00461	0.00200	2.30370	8.26000	157.94200
345.00000	0.00465	0.00200	2.32410	8.26930	157.64200
346.00000	0.00459	0.00200	2.29345	8.27870	157.35100
347.00000	0.00460	0.00200	2.29955	8.28780	157.04000
348.00000	0.00460	0.00200	2.30075	8.29650	156.75500
349.00000	0.00457	0.00200	2.28720	8.30450	156.45900
350.00000	0.00461	0.00200	2.30490	8.31290	156.16300
351.00000	0.00462	0.00200	2.30755	8.32080	155.86500
352.00000	0.00463	0.00199	2.32673	8.32830	155.57800
353.00000	0.00462	0.00200	2.31095	8.33620	155.28600
354.00000	0.00460	0.00200	2.29815	8.34370	154.99600
355.00000	0.00462	0.00200	2.31030	8.35100	154.71800
356.00000	0.00458	0.00200	2.28865	8.35810	154.43800
357.00000	0.00459	0.00200	2.29565	8.36490	154.14800
358.00000	0.00462	0.00200	2.30800	8.37200	153.87700
359.00000	0.00465	0.00200	2.32715	8.37840	153.59200
360.00000	0.00462	0.00200	2.31005	8.38480	153.29500
361.00000	0.00458	0.00200	2.29140	8.39050	153.02900
362.00000	0.00461	0.00200	2.30495	8.39580	152.75500
363.00000	0.00462	0.00200	2.30940	8.40130	152.47700
364.00000	0.00464	0.00200	2.31785	8.40670	152.20200
365.00000	0.00463	0.00200	2.31410	8.41170	151.92900
366.00000	0.00460	0.00200	2.29965	8.41640	151.65300
367.00000	0.00457	0.00200	2.28585	8.42070	151.38700
368.00000	0.00459	0.00200	2.29255	8.42490	151.11900
369.00000	0.00461	0.00200	2.30660	8.42910	150.84300
370.00000	0.00462	0.00200	2.30825	8.43260	150.56900
371.00000	0.00461	0.00200	2.30335	8.43610	150.31100
372.00000	0.00459	0.00200	2.29505	8.43920	150.04800
373.00000	0.00459	0.00201	2.28517	8.44270	149.78400
374.00000	0.00461	0.00200	2.30330	8.44610	149.52100
375.00000	0.00463	0.00200	2.31595	8.44940	149.25900
376.00000	0.00459	0.00200	2.29655	8.45270	149.00200
377.00000	0.00460	0.00200	2.30050	8.45620	148.74300
378.00000	0.00457	0.00200	2.28660	8.45930	148.48800
379.00000	0.00458	0.00200	2.29085	8.46250	148.23000
380.00000	0.00457	0.00199	2.29513	8.46560	147.97500
381.00000	0.00458	0.00200	2.29140	8.46850	147.71900
382.00000	0.00457	0.00200	2.28520	8.47100	147.46400
383.00000	0.00454	0.00200	2.26860	8.47310	147.21000
384.00000	0.00454	0.00200	2.27135	8.47500	146.95500
385.00000	0.00457	0.00200	2.28590	8.47730	146.70200
386.00000	0.00459	0.00200	2.29510	8.47900	146.44900
387.00000	0.00455	0.00200	2.27355	8.48060	146.19800
388.00000	0.00458	0.00200	2.29060	8.48170	145.94800
389.00000	0.00456	0.00200	2.28195	8.48270	145.70400
390.00000	0.00460	0.00200	2.29830	8.48330	145.46200
391.00000	0.00463	0.00200	2.31375	8.48390	145.21800
392.00000	0.00461	0.00200	2.30405	8.48380	144.97300
393.00000	0.00457	0.00200	2.28405	8.48450	144.73300
394.00000	0.00456	0.00200	2.28010	8.48500	144.49400
395.00000	0.00456	0.00200	2.27875	8.48480	144.24700
396.00000	0.00461	0.00200	2.30400	8.48430	144.00400
397.00000	0.00459	0.00200	2.29605	8.48390	143.76200
398.00000	0.00455	0.00200	2.27315	8.48320	143.52600
399.00000	0.00455	0.00200	2.27590	8.48290	143.28400
400.00000	0.00455	0.00199	2.28518	8.48220	143.04200
401.00000	0.00458	0.00200	2.28885	8.48100	142.80700
402.00000	0.00453	0.00200	2.26270	8.47990	142.56900
403.00000	0.00452	0.00200	2.26055	8.47910	142.32500
404.00000	0.00454	0.00200	2.27055	8.47810	142.09600
405.00000	0.00452	0.00200	2.26170	8.47720	141.85400
406.00000	0.00453	0.00200	2.26255	8.47550	141.61300
407.00000	0.00458	0.00200	2.28765	8.47400	141.38100
408.00000	0.00460	0.00200	2.29925	8.47240	141.15500
409.00000	0.00456	0.00200	2.28130	8.47070	140.92400
410.00000	0.00456	0.00200	2.28200	8.46860	140.69600
411.00000	0.00454	0.00200	2.27210	8.46670	140.46500
412.00000	0.00455	0.00200	2.27330	8.46480	140.24600
413.00000	0.00455	0.00200	2.27270	8.46270	140.00600
414.00000	0.00451	0.00200	2.25710	8.46070	139.78000
415.00000	0.00452	0.00200	2.26235	8.45810	139.55900
416.00000	0.00454	0.00200	2.26780	8.45570	139.33000
417.00000	0.00451	0.00200	2.25750	8.45330	139.09900
418.00000	0.00452	0.00200	2.25925	8.45100	138.87600
419.00000	0.00456	0.00200	2.27875	8.44840	138.64800
420.00000	0.00453	0.00200	2.26390	8.44540	138.41900
421.00000	0.00450	0.00199	2.26161	8.44250	138.19500
422.00000	0.00451	0.00200	2.25370	8.43990	137.97100
423.00000	0.00452	0.00200	2.25760	8.43670	137.74700
424.00000	0.00450	0.00200	2.25000	8.43390	137.52700
425.00000	0.00450	0.00200	2.25140	8.43070	137.29500
426.00000	0.00451	0.00200	2.25500	8.42760	137.07600
427.00000	0.00451	0.00200	2.25640	8.42410	136.84900
428.00000	0.00448	0.00200	2.23850	8.42110	136.64000
429.00000	0.00449	0.00200	2.24475	8.41730	136.42100
430.00000	0.00446	0.00200	2.23120	8.41360	136.20600
431.00000	0.00445	0.00200	2.22480	8.41010	135.99300
432.00000	0.00448	0.00200	2.24120	8.40630	135.77400
433.00000	0.00448	0.00200	2.24200	8.40200	135.55200
434.00000	0.00452	0.00200	2.25795	8.39810	135.34000
435.00000	0.00447	0.00200	2.23665	8.39400	135.12400
436.00000	0.00449	0.00199	2.25518	8.39010	134.91300
437.00000	0.00447	0.00200	2.23530	8.38630	134.70000
438.00000	0.00444	0.00200	2.21850	8.38250	134.47500
439.00000	0.00445	0.00199	2.23678	8.37890	134.27200
440.00000	0.00443	0.00200	2.21430	8.37530	134.05200
441.00000	0.00445	0.00200	2.22575	8.37170	133.84100
442.00000	0.00448	0.00200	2.24150	8.36820	133.62400
443.00000	0.00447	0.00200	2.23495	8.36440	133.40500
444.00000	0.00448	0.00200	2.24245	8.36050	133.19700
445.00000	0.00444	0.00200	2.21875	8.35680	132.98300
446.00000	0.00445	0.00200	2.22705	8.35330	132.77600
447.00000	0.00444	0.00200	2.22195	8.34970	132.57300
448.00000	0.00447	0.00200	2.23545	8.34610	132.36600
449.00000	0.00449	0.00200	2.24505	8.34260	132.15800
450.00000	0.00452	0.00200	2.25860	8.33900	131.95200
451.00000	0.00449	0.00200	2.24590	8.33510	131.74300
452.00000	0.00446	0.00200	2.22955	8.33140	131.53900
453.00000	0.00441	0.00199	2.21553	8.32770	131.33300
454.00000	0.00446	0.00199	2.24030	8.32380	131.12500
455.00000	0.00443	0.00200	2.21290	8.31980	130.92100
456.00000	0.00446	0.00200	2.23235	8.31590	130.71700
457.00000	0.00450	0.00200	2.25010	8.31180	130.51700
458.00000	0.00448	0.00200	2.23885	8.30820	130.31400
459.00000	0.00446	0.00200	2.22945	8.30410	130.11000
460.00000	0.00448	0.00200	2.24085	8.30000	129.90700
461.00000	0.00447	0.00200	2.23575	8.29570	129.69800
462.00000	0.00445	0.00200	2.22355	8.29200	129.49600
463.00000	0.00442	0.00199	2.22131	8.28830	129.28900
464.00000	0.00449	0.00200	2.24560	8.28420	129.09800
