Index	V	I	R	T_coldhead	T_sample
33.00000	0.00146	0.00100	1.46480	5.17680	6.33460
34.00000	0.00146	0.00100	1.45680	5.22840	6.32370
35.00000	0.00144	0.00101	1.42832	5.27990	6.31370
36.00000	0.00147	0.00100	1.47490	5.33510	6.30820
37.00000	0.00148	0.00100	1.47930	5.38970	6.30590
38.00000	0.00147	0.00100	1.46790	5.44360	6.30580
39.00000	0.00146	0.00100	1.46420	5.49670	6.30770
40.00000	0.00143	0.00100	1.43450	5.54880	6.31630
41.00000	0.00147	0.00100	1.46710	5.60150	6.32760
42.00000	0.00146	0.00100	1.45530	5.65520	6.33910
43.00000	0.00146	0.00100	1.46210	5.70760	6.35440
44.00000	0.00144	0.00100	1.44450	5.75860	6.37280
45.00000	0.00146	0.00100	1.46050	5.80840	6.39110
46.00000	0.00144	0.00100	1.43880	5.85660	6.41170
47.00000	0.00141	0.00100	1.40870	5.90370	6.43480
48.00000	0.00148	0.00100	1.48030	5.95290	6.46160
49.00000	0.00147	0.00100	1.46550	6.00060	6.48600
50.00000	0.00145	0.00100	1.45360	6.04660	6.51260
51.00000	0.00147	0.00100	1.46800	6.09110	6.53940
52.00000	0.00148	0.00100	1.47810	6.13430	6.56760
53.00000	0.00147	0.00101	1.45149	6.17610	6.59650
54.00000	0.00142	0.00100	1.41950	6.21660	6.62930
55.00000	0.00148	0.00100	1.48090	6.25580	6.66080
56.00000	0.00147	0.00100	1.47410	6.29630	6.69450
57.00000	0.00146	0.00100	1.45550	6.33540	6.72640
58.00000	0.00147	0.00100	1.46680	6.37280	6.75860
59.00000	0.00147	0.00100	1.47070	6.40910	6.79290
60.00000	0.00150	0.00100	1.50340	6.44410	6.82600
61.00000	0.00148	0.00100	1.48260	6.47770	6.86040
62.00000	0.00150	0.00100	1.50390	6.51050	6.89150
63.00000	0.00151	0.00100	1.50780	6.54220	6.92580
64.00000	0.00152	0.00100	1.52010	6.57230	6.95800
65.00000	0.00151	0.00100	1.51450	6.60160	6.99060
66.00000	0.00151	0.00100	1.51210	6.63160	7.02450
67.00000	0.00151	0.00100	1.51470	6.66070	7.06000
68.00000	0.00153	0.00100	1.52650	6.68870	7.09210
69.00000	0.00151	0.00100	1.51190	6.71580	7.12380
70.00000	0.00151	0.00100	1.51060	6.74240	7.15780
71.00000	0.00151	0.00100	1.51190	6.76800	7.18930
72.00000	0.00152	0.00100	1.52490	6.79290	7.22030
73.00000	0.00152	0.00100	1.51740	6.81720	7.24980
74.00000	0.00152	0.00100	1.51540	6.84190	7.28120
75.00000	0.00153	0.00100	1.53210	6.86670	7.31200
76.00000	0.00152	0.00100	1.51990	6.89190	7.34380
77.00000	0.00150	0.00100	1.50490	6.91770	7.37570
78.00000	0.00150	0.00099	1.51303	6.94400	7.40730
79.00000	0.00155	0.00100	1.55350	6.97160	7.43870
80.00000	0.00154	0.00100	1.54240	6.99970	7.47110
81.00000	0.00152	0.00100	1.52020	7.02800	7.50160
82.00000	0.00154	0.00100	1.53640	7.05610	7.53240
83.00000	0.00154	0.00100	1.53660	7.08390	7.56300
84.00000	0.00154	0.00100	1.53910	7.11150	7.59470
85.00000	0.00151	0.00100	1.50730	7.13870	7.62520
86.00000	0.00150	0.00100	1.50010	7.16570	7.65430
87.00000	0.00153	0.00100	1.52820	7.19270	7.68570
88.00000	0.00153	0.00100	1.52620	7.21880	7.71790
89.00000	0.00153	0.00100	1.52930	7.24460	7.74900
90.00000	0.00150	0.00100	1.49990	7.26990	7.78160
91.00000	0.00152	0.00100	1.52250	7.29480	7.81210
92.00000	0.00152	0.00100	1.51680	7.32040	7.84280
93.00000	0.00151	0.00100	1.51440	7.34590	7.87240
94.00000	0.00155	0.00100	1.54560	7.37120	7.90100
95.00000	0.00152	0.00100	1.52010	7.39580	7.93030
96.00000	0.00153	0.00099	1.54141	7.41980	7.95910
97.00000	0.00153	0.00100	1.53080	7.44330	7.98810
98.00000	0.00149	0.00100	1.49060	7.46640	8.01940
99.00000	0.00149	0.00100	1.49220	7.48930	8.04790
100.00000	0.00152	0.00100	1.51980	7.51150	8.07730
101.00000	0.00151	0.00100	1.51400	7.53320	8.10770
102.00000	0.00153	0.00100	1.53140	7.55460	8.13720
103.00000	0.00150	0.00100	1.49840	7.57530	8.16410
104.00000	0.00151	0.00100	1.50830	7.59560	8.19310
105.00000	0.00149	0.00100	1.48590	7.61540	8.21950
106.00000	0.00153	0.00100	1.52790	7.63430	8.24680
107.00000	0.00151	0.00100	1.51280	7.65350	8.27410
108.00000	0.00153	0.00100	1.53120	7.67320	8.30160
109.00000	0.00152	0.00100	1.51700	7.69200	8.32770
110.00000	0.00152	0.00100	1.52450	7.71050	8.35400
111.00000	0.00153	0.00100	1.53500	7.72810	8.37760
112.00000	0.00153	0.00100	1.53120	7.74510	8.40370
113.00000	0.00151	0.00100	1.50910	7.76180	8.43130
114.00000	0.00153	0.00100	1.53050	7.77800	8.45840
115.00000	0.00155	0.00100	1.54570	7.79360	8.48120
116.00000	0.00151	0.00100	1.51340	7.80920	8.50720
117.00000	0.00151	0.00099	1.52818	7.82390	8.53170
118.00000	0.00152	0.00100	1.52300	7.83830	8.55460
119.00000	0.00152	0.00100	1.52190	7.85200	8.57690
120.00000	0.00153	0.00100	1.52540	7.86510	8.60120
121.00000	0.00154	0.00100	1.54290	7.87780	8.62300
122.00000	0.00155	0.00100	1.55240	7.89000	8.64620
123.00000	0.00153	0.00099	1.54747	7.90180	8.66760
124.00000	0.00153	0.00100	1.52630	7.91310	8.68950
125.00000	0.00151	0.00100	1.50770	7.92400	8.70990
126.00000	0.00153	0.00100	1.53200	7.93460	8.72980
127.00000	0.00154	0.00100	1.53950	7.94530	8.74960
128.00000	0.00153	0.00100	1.52990	7.95500	8.76850
129.00000	0.00156	0.00100	1.55540	7.96440	8.78900
130.00000	0.00153	0.00100	1.52900	7.97310	8.80720
131.00000	0.00152	0.00100	1.51770	7.98210	8.82670
132.00000	0.00157	0.00099	1.58879	7.99080	8.84490
133.00000	0.00156	0.00100	1.56250	7.99890	8.86540
134.00000	0.00155	0.00100	1.54950	8.00680	8.88590
135.00000	0.00153	0.00100	1.53310	8.01460	8.90210
136.00000	0.00150	0.00100	1.49860	8.02200	8.91920
137.00000	0.00152	0.00100	1.52040	8.02920	8.93770
138.00000	0.00151	0.00100	1.51230	8.03600	8.95570
139.00000	0.00152	0.00100	1.51720	8.04260	8.97270
140.00000	0.00154	0.00100	1.53790	8.04910	8.98620
141.00000	0.00151	0.00100	1.50810	8.05550	9.00140
142.00000	0.00148	0.00100	1.48400	8.06150	9.01700
143.00000	0.00154	0.00100	1.53660	8.06780	9.03180
144.00000	0.00154	0.00100	1.54040	8.07350	9.04950
145.00000	0.00155	0.00100	1.54890	8.07900	9.06410
146.00000	0.00154	0.00100	1.54020	8.08440	9.07810
147.00000	0.00153	0.00100	1.52550	8.08930	9.09200
148.00000	0.00154	0.00100	1.54410	8.09390	9.10530
149.00000	0.00155	0.00100	1.54780	8.09820	9.11750
150.00000	0.00153	0.00100	1.53410	8.10300	9.13300
151.00000	0.00155	0.00100	1.55190	8.10740	9.14490
152.00000	0.00156	0.00100	1.55740	8.11210	9.15760
153.00000	0.00155	0.00100	1.54990	8.11650	9.16870
154.00000	0.00153	0.00100	1.53360	8.12050	9.18160
155.00000	0.00152	0.00100	1.51740	8.12450	9.19190
156.00000	0.00152	0.00100	1.52260	8.12820	9.20390
157.00000	0.00156	0.00100	1.56070	8.13190	9.21580
158.00000	0.00152	0.00100	1.52320	8.13550	9.22630
159.00000	0.00153	0.00101	1.51891	8.13890	9.23830
160.00000	0.00157	0.00100	1.56880	8.14230	9.24740
161.00000	0.00155	0.00100	1.54760	8.14530	9.25930
162.00000	0.00152	0.00100	1.52330	8.14830	9.26920
163.00000	0.00154	0.00100	1.53810	8.15120	9.27960
164.00000	0.00153	0.00100	1.53060	8.15440	9.28930
165.00000	0.00157	0.00100	1.56970	8.15720	9.30100
166.00000	0.00157	0.00100	1.56590	8.15970	9.30820
167.00000	0.00155	0.00099	1.57020	8.16250	9.31770
168.00000	0.00159	0.00100	1.59030	8.16550	9.32810
169.00000	0.00153	0.00100	1.53170	8.16810	9.33750
170.00000	0.00157	0.00100	1.56770	8.17060	9.34680
171.00000	0.00153	0.00100	1.52800	8.17290	9.35590
172.00000	0.00158	0.00100	1.57700	8.17530	9.36440
173.00000	0.00155	0.00099	1.56394	8.17750	9.37220
174.00000	0.00155	0.00100	1.54670	8.18010	9.38120
175.00000	0.00156	0.00100	1.55650	8.18230	9.38990
176.00000	0.00153	0.00100	1.53500	8.18420	9.39890
177.00000	0.00152	0.00100	1.51620	8.18630	9.40620
178.00000	0.00153	0.00100	1.52920	8.18780	9.41510
179.00000	0.00155	0.00100	1.55230	8.18990	9.42190
180.00000	0.00155	0.00100	1.55270	8.19170	9.43110
181.00000	0.00153	0.00100	1.52850	8.19320	9.43820
182.00000	0.00153	0.00100	1.53120	8.19480	9.44620
183.00000	0.00151	0.00100	1.51410	8.19600	9.45240
184.00000	0.00156	0.00100	1.56180	8.19770	9.45880
185.00000	0.00153	0.00100	1.52650	8.19930	9.46590
186.00000	0.00155	0.00100	1.55150	8.20070	9.47350
187.00000	0.00154	0.00100	1.54440	8.20230	9.48020
188.00000	0.00154	0.00100	1.53780	8.20400	9.48770
189.00000	0.00155	0.00100	1.54580	8.20560	9.49290
190.00000	0.00156	0.00100	1.55760	8.20690	9.49860
191.00000	0.00153	0.00100	1.53060	8.20860	9.50500
192.00000	0.00154	0.00100	1.53770	8.20990	9.51170
193.00000	0.00155	0.00100	1.54900	8.21120	9.51880
194.00000	0.00152	0.00100	1.51840	8.21250	9.52440
195.00000	0.00154	0.00101	1.52129	8.21350	9.52890
196.00000	0.00157	0.00100	1.56690	8.21470	9.53570
197.00000	0.00156	0.00100	1.55520	8.21620	9.54200
198.00000	0.00155	0.00100	1.55010	8.21750	9.54820
199.00000	0.00153	0.00100	1.53120	8.21870	9.55420
200.00000	0.00153	0.00100	1.52860	8.21960	9.55950
201.00000	0.00154	0.00100	1.54420	8.22060	9.56520
202.00000	0.00154	0.00100	1.54150	8.22150	9.57110
203.00000	0.00154	0.00100	1.54380	8.22250	9.57620
204.00000	0.00153	0.00100	1.53190	8.22360	9.58100
205.00000	0.00156	0.00100	1.55650	8.22440	9.58660
206.00000	0.00154	0.00100	1.53770	8.22530	9.59180
207.00000	0.00154	0.00100	1.53760	8.22650	9.59830
208.00000	0.00154	0.00100	1.54340	8.22740	9.60440
209.00000	0.00157	0.00100	1.56510	8.22830	9.60860
210.00000	0.00157	0.00100	1.57490	8.22950	9.61310
211.00000	0.00155	0.00100	1.55160	8.23050	9.61910
212.00000	0.00154	0.00099	1.55788	8.23170	9.62370
213.00000	0.00154	0.00100	1.54240	8.23260	9.62840
214.00000	0.00152	0.00100	1.51550	8.23380	9.63370
215.00000	0.00153	0.00100	1.53310	8.23460	9.63780
216.00000	0.00154	0.00100	1.53980	8.23510	9.64340
217.00000	0.00156	0.00100	1.56140	8.23550	9.64730
218.00000	0.00156	0.00100	1.55530	8.23610	9.65250
219.00000	0.00156	0.00100	1.55570	8.23690	9.65870
220.00000	0.00154	0.00100	1.53880	8.23770	9.66380
221.00000	0.00155	0.00100	1.54820	8.23820	9.66720
222.00000	0.00153	0.00100	1.53240	8.23890	9.67340
223.00000	0.00152	0.00100	1.51680	8.23930	9.67660
224.00000	0.00155	0.00100	1.55280	8.24040	9.68130
225.00000	0.00153	0.00100	1.53030	8.24120	9.68720
226.00000	0.00154	0.00101	1.52386	8.24220	9.69170
227.00000	0.00156	0.00100	1.55670	8.24310	9.69630
228.00000	0.00156	0.00100	1.55810	8.24390	9.70090
229.00000	0.00156	0.00099	1.57475	8.24490	9.70590
230.00000	0.00154	0.00100	1.53520	8.24550	9.71060
231.00000	0.00158	0.00100	1.57610	8.24640	9.71330
232.00000	0.00155	0.00099	1.56485	8.24690	9.71890
233.00000	0.00160	0.00099	1.61172	8.24750	9.72330
234.00000	0.00158	0.00100	1.57830	8.24810	9.72740
235.00000	0.00157	0.00100	1.57340	8.24880	9.73130
236.00000	0.00156	0.00100	1.56210	8.24930	9.73680
237.00000	0.00156	0.00100	1.55980	8.25010	9.74040
238.00000	0.00156	0.00100	1.56350	8.25120	9.74290
239.00000	0.00156	0.00100	1.56200	8.25170	9.74950
240.00000	0.00154	0.00100	1.54310	8.25230	9.75100
241.00000	0.00157	0.00100	1.56620	8.25300	9.75540
242.00000	0.00154	0.00100	1.54490	8.25370	9.75770
243.00000	0.00155	0.00100	1.54910	8.25450	9.76360
244.00000	0.00152	0.00100	1.52420	8.25530	9.76690
245.00000	0.00156	0.00100	1.56410	8.25600	9.77110
246.00000	0.00155	0.00100	1.54670	8.25700	9.77470
247.00000	0.00154	0.00100	1.54230	8.25780	9.77870
248.00000	0.00157	0.00100	1.56780	8.25840	9.78410
249.00000	0.00153	0.00100	1.52860	8.25920	9.78680
250.00000	0.00158	0.00100	1.57720	8.25920	9.79050
251.00000	0.00159	0.00100	1.58520	8.26000	9.79480
252.00000	0.00155	0.00100	1.55030	8.26070	9.79840
253.00000	0.00157	0.00100	1.57110	8.26100	9.80210
254.00000	0.00157	0.00100	1.56560	8.26140	9.80650
255.00000	0.00158	0.00101	1.56762	8.26160	9.80900
256.00000	0.00157	0.00100	1.56940	8.26230	9.81290
257.00000	0.00156	0.00100	1.55600	8.26280	9.81810
258.00000	0.00158	0.00100	1.58140	8.26380	9.82110
259.00000	0.00158	0.00100	1.57640	8.26430	9.82400
260.00000	0.00154	0.00100	1.54450	8.26510	9.82730
261.00000	0.00155	0.00100	1.54850	8.26560	9.83130
262.00000	0.00156	0.00100	1.56200	8.26620	9.83510
263.00000	0.00154	0.00100	1.54420	8.26680	9.83910
264.00000	0.00159	0.00100	1.58810	8.26750	9.84320
265.00000	0.00156	0.00100	1.55720	8.26810	9.84690
266.00000	0.00159	0.00100	1.58750	8.26910	9.85040
267.00000	0.00159	0.00100	1.59280	8.26950	9.85260
268.00000	0.00155	0.00100	1.55200	8.27020	9.85740
269.00000	0.00161	0.00100	1.60860	8.27090	9.86070
270.00000	0.00157	0.00100	1.57220	8.27160	9.86310
271.00000	0.00158	0.00100	1.58040	8.27230	9.86700
272.00000	0.00158	0.00100	1.58490	8.27300	9.87000
273.00000	0.00160	0.00100	1.60130	8.27380	9.87310
274.00000	0.00159	0.00100	1.58720	8.27440	9.87770
275.00000	0.00156	0.00100	1.55860	8.27510	9.88050
276.00000	0.00156	0.00100	1.55740	8.27570	9.88370
277.00000	0.00157	0.00100	1.56710	8.27670	9.88780
278.00000	0.00155	0.00100	1.55210	8.27720	9.89200
279.00000	0.00160	0.00100	1.59640	8.27790	9.89430
280.00000	0.00156	0.00100	1.56270	8.27820	9.89750
281.00000	0.00156	0.00100	1.56450	8.27900	9.89970
282.00000	0.00157	0.00100	1.56940	8.27930	9.90350
283.00000	0.00159	0.00100	1.59430	8.28020	9.90540
284.00000	0.00155	0.00100	1.55100	8.28070	9.91020
285.00000	0.00159	0.00100	1.58750	8.28080	9.91420
286.00000	0.00157	0.00100	1.57150	8.28130	9.91740
287.00000	0.00156	0.00100	1.55940	8.28200	9.92060
288.00000	0.00156	0.00100	1.56180	8.28260	9.92360
289.00000	0.00153	0.00100	1.53020	8.28290	9.92700
290.00000	0.00157	0.00100	1.56600	8.28320	9.93080
291.00000	0.00155	0.00100	1.55470	8.28370	9.93330
292.00000	0.00158	0.00100	1.58420	8.28430	9.93730
293.00000	0.00156	0.00100	1.55770	8.28490	9.94070
294.00000	0.00154	0.00100	1.54260	8.28580	9.94380
295.00000	0.00157	0.00100	1.57340	8.28600	9.94750
296.00000	0.00153	0.00100	1.52850	8.28690	9.95100
297.00000	0.00156	0.00100	1.55860	8.28760	9.95480
298.00000	0.00154	0.00100	1.54180	8.28820	9.95710
299.00000	0.00156	0.00100	1.56470	8.28870	9.96030
300.00000	0.00155	0.00100	1.55220	8.28930	9.96300
301.00000	0.00156	0.00100	1.56270	8.29000	9.96640
302.00000	0.00156	0.00100	1.56090	8.29080	9.96840
303.00000	0.00158	0.00100	1.57960	8.29140	9.97100
304.00000	0.00156	0.00100	1.55950	8.29210	9.97310
305.00000	0.00156	0.00100	1.56330	8.29290	9.97520
306.00000	0.00158	0.00100	1.57660	8.29360	9.97990
307.00000	0.00156	0.00100	1.56070	8.29430	9.98370
308.00000	0.00153	0.00100	1.52700	8.29490	9.98610
309.00000	0.00155	0.00100	1.54660	8.29580	9.98810
310.00000	0.00158	0.00100	1.57830	8.29630	9.99210
311.00000	0.00153	0.00100	1.53310	8.29670	9.99370
312.00000	0.00153	0.00100	1.53100	8.29700	9.99700
313.00000	0.00154	0.00100	1.54050	8.29750	9.99920
314.00000	0.00160	0.00100	1.60200	8.29820	10.00220
315.00000	0.00155	0.00100	1.54930	8.29860	10.00490
316.00000	0.00154	0.00099	1.55747	8.29900	10.00820
317.00000	0.00153	0.00099	1.54909	8.29990	10.01050
318.00000	0.00155	0.00100	1.54710	8.30050	10.01350
319.00000	0.00155	0.00100	1.55430	8.30140	10.01540
320.00000	0.00154	0.00100	1.54460	8.30180	10.01780
321.00000	0.00159	0.00100	1.59220	8.30220	10.02320
322.00000	0.00154	0.00099	1.55202	8.30260	10.02540
323.00000	0.00156	0.00100	1.55960	8.30320	10.02630
324.00000	0.00159	0.00100	1.58920	8.30360	10.02850
325.00000	0.00157	0.00100	1.57310	8.30360	10.03260
326.00000	0.00155	0.00100	1.54960	8.30380	10.03410
327.00000	0.00157	0.00100	1.56850	8.30460	10.03730
328.00000	0.00158	0.00100	1.57920	8.30500	10.03870
329.00000	0.00157	0.00100	1.57310	8.30550	10.04070
330.00000	0.00154	0.00100	1.54440	8.30580	10.04410
331.00000	0.00154	0.00100	1.53590	8.30600	10.04730
332.00000	0.00154	0.00100	1.54130	8.30650	10.05030
333.00000	0.00156	0.00100	1.56080	8.30700	10.05110
334.00000	0.00155	0.00100	1.55080	8.30720	10.05360
335.00000	0.00156	0.00100	1.56070	8.30750	10.05570
336.00000	0.00156	0.00101	1.54545	8.30840	10.05740
337.00000	0.00156	0.00100	1.56460	8.30890	10.06160
338.00000	0.00157	0.00100	1.57070	8.30980	10.06490
339.00000	0.00155	0.00100	1.55170	8.31010	10.06690
340.00000	0.00159	0.00100	1.58790	8.31040	10.07020
341.00000	0.00157	0.00100	1.56950	8.31130	10.07190
342.00000	0.00157	0.00100	1.56550	8.31170	10.07490
343.00000	0.00156	0.00100	1.56210	8.31220	10.07770
344.00000	0.00153	0.00100	1.53430	8.31250	10.08030
345.00000	0.00159	0.00100	1.58700	8.31300	10.08180
346.00000	0.00158	0.00099	1.59869	8.31350	10.08450
347.00000	0.00158	0.00100	1.58310	8.31410	10.08630
348.00000	0.00159	0.00100	1.58910	8.31510	10.08980
349.00000	0.00157	0.00100	1.57330	8.31520	10.09180
350.00000	0.00153	0.00100	1.53310	8.31590	10.09470
351.00000	0.00157	0.00100	1.57420	8.31590	10.09740
352.00000	0.00158	0.00101	1.56010	8.31620	10.09990
353.00000	0.00153	0.00100	1.53140	8.31650	10.10280
354.00000	0.00154	0.00100	1.54470	8.31700	10.10490
355.00000	0.00157	0.00100	1.57320	8.31730	10.10670
356.00000	0.00152	0.00100	1.52040	8.31810	10.10960
357.00000	0.00158	0.00100	1.58290	8.31860	10.11200
358.00000	0.00154	0.00100	1.54500	8.31910	10.11480
359.00000	0.00153	0.00100	1.53450	8.31920	10.11560
360.00000	0.00156	0.00100	1.56340	8.31940	10.11840
361.00000	0.00156	0.00101	1.54792	8.31970	10.12140
362.00000	0.00157	0.00100	1.56850	8.32030	10.12430
363.00000	0.00158	0.00100	1.58070	8.32110	10.12590
364.00000	0.00158	0.00100	1.57920	8.32150	10.12930
365.00000	0.00159	0.00100	1.58780	8.32230	10.13330
366.00000	0.00157	0.00100	1.56620	8.32240	10.13350
367.00000	0.00154	0.00100	1.54350	8.32260	10.13560
368.00000	0.00158	0.00100	1.58030	8.32290	10.13570
369.00000	0.00153	0.00100	1.53450	8.32330	10.13750
370.00000	0.00158	0.00100	1.58320	8.32370	10.14060
371.00000	0.00156	0.00100	1.55850	8.32440	10.14340
372.00000	0.00158	0.00100	1.57750	8.32500	10.14550
373.00000	0.00157	0.00100	1.57190	8.32530	10.14800
374.00000	0.00159	0.00100	1.58530	8.32560	10.15110
375.00000	0.00156	0.00100	1.55730	8.32610	10.15320
376.00000	0.00156	0.00100	1.56300	8.32670	10.15390
377.00000	0.00160	0.00100	1.59620	8.32780	10.15680
378.00000	0.00159	0.00100	1.58780	8.32810	10.15980
379.00000	0.00157	0.00100	1.57020	8.32840	10.16110
380.00000	0.00157	0.00100	1.56780	8.32860	10.16490
381.00000	0.00156	0.00100	1.55930	8.32900	10.16700
382.00000	0.00156	0.00100	1.56150	8.32940	10.16820
383.00000	0.00158	0.00099	1.59697	8.32970	10.17280
384.00000	0.00155	0.00100	1.54980	8.33030	10.17430
385.00000	0.00155	0.00100	1.55310	8.33110	10.17820
386.00000	0.00155	0.00100	1.55020	8.33150	10.17900
387.00000	0.00155	0.00100	1.55410	8.33210	10.18300
388.00000	0.00158	0.00100	1.58360	8.33200	10.18360
389.00000	0.00158	0.00100	1.57840	8.33220	10.18580
390.00000	0.00156	0.00100	1.56190	8.33240	10.18860
391.00000	0.00157	0.00100	1.56950	8.33240	10.19050
392.00000	0.00159	0.00100	1.59250	8.33290	10.19230
393.00000	0.00159	0.00100	1.58890	8.33330	10.19520
394.00000	0.00159	0.00100	1.59480	8.33400	10.19680
395.00000	0.00160	0.00100	1.59660	8.33430	10.19730
396.00000	0.00156	0.00100	1.56480	8.33450	10.19950
397.00000	0.00156	0.00100	1.55760	8.33490	10.20280
398.00000	0.00157	0.00100	1.57350	8.33490	10.20350
399.00000	0.00159	0.00100	1.58890	8.33510	10.20600
400.00000	0.00158	0.00100	1.57860	8.33540	10.20830
401.00000	0.00155	0.00100	1.54920	8.33560	10.20860
402.00000	0.00155	0.00100	1.55400	8.33610	10.20970
403.00000	0.00156	0.00100	1.55830	8.33660	10.21230
404.00000	0.00161	0.00100	1.61390	8.33660	10.21460
405.00000	0.00158	0.00100	1.58350	8.33710	10.21480
406.00000	0.00156	0.00100	1.55790	8.33760	10.21850
407.00000	0.00157	0.00100	1.57370	8.33820	10.21960
408.00000	0.00157	0.00100	1.56740	8.33870	10.22110
409.00000	0.00158	0.00100	1.57670	8.33910	10.22210
410.00000	0.00158	0.00100	1.57830	8.33920	10.22330
411.00000	0.00159	0.00100	1.58860	8.33940	10.22520
412.00000	0.00160	0.00100	1.59680	8.33980	10.22730
413.00000	0.00159	0.00099	1.60505	8.33990	10.22860
414.00000	0.00159	0.00100	1.58860	8.34020	10.22990
415.00000	0.00160	0.00100	1.59950	8.34050	10.23150
416.00000	0.00159	0.00100	1.58510	8.34080	10.23370
417.00000	0.00162	0.00100	1.61840	8.34070	10.23570
418.00000	0.00158	0.00099	1.59525	8.34110	10.23530
419.00000	0.00163	0.00100	1.62940	8.34140	10.23830
420.00000	0.00161	0.00100	1.60910	8.34170	10.24050
421.00000	0.00159	0.00100	1.59170	8.34180	10.24170
422.00000	0.00158	0.00100	1.57850	8.34210	10.24300
423.00000	0.00160	0.00101	1.58386	8.34240	10.24530
424.00000	0.00157	0.00100	1.57470	8.34240	10.24870
425.00000	0.00159	0.00100	1.58710	8.34260	10.24790
426.00000	0.00160	0.00100	1.59510	8.34270	10.24840
427.00000	0.00159	0.00100	1.59060	8.34300	10.24920
428.00000	0.00163	0.00100	1.63240	8.34360	10.25200
429.00000	0.00162	0.00100	1.62250	8.34430	10.25470
430.00000	0.00160	0.00100	1.60350	8.34430	10.25680
431.00000	0.00157	0.00100	1.56970	8.34460	10.25680
432.00000	0.00161	0.00100	1.61070	8.34450	10.25900
433.00000	0.00163	0.00100	1.62510	8.34490	10.26070
434.00000	0.00162	0.00100	1.61540	8.34520	10.26100
435.00000	0.00161	0.00100	1.60900	8.34610	10.26260
436.00000	0.00160	0.00100	1.60410	8.34630	10.26500
437.00000	0.00160	0.00100	1.59500	8.34650	10.26580
438.00000	0.00162	0.00099	1.64101	8.34670	10.26730
439.00000	0.00164	0.00100	1.64160	8.34700	10.26890
440.00000	0.00159	0.00100	1.59100	8.34750	10.27050
441.00000	0.00161	0.00099	1.62152	8.34790	10.27190
442.00000	0.00159	0.00100	1.59370	8.34810	10.27430
443.00000	0.00157	0.00100	1.57440	8.34870	10.27500
444.00000	0.00160	0.00100	1.59970	8.34870	10.27630
445.00000	0.00157	0.00100	1.57050	8.34880	10.27570
446.00000	0.00157	0.00101	1.55881	8.34920	10.27960
447.00000	0.00159	0.00100	1.59230	8.34950	10.28030
448.00000	0.00156	0.00100	1.56500	8.35020	10.28170
449.00000	0.00158	0.00100	1.57640	8.35010	10.28240
450.00000	0.00158	0.00100	1.57590	8.35010	10.28420
451.00000	0.00158	0.00100	1.58110	8.34970	10.28590
452.00000	0.00157	0.00100	1.56870	8.34990	10.28600
453.00000	0.00160	0.00100	1.59790	8.35010	10.28770
454.00000	0.00160	0.00100	1.60490	8.35040	10.28920
455.00000	0.00162	0.00100	1.61580	8.35110	10.29090
456.00000	0.00159	0.00100	1.59020	8.35160	10.29240
457.00000	0.00159	0.00100	1.59190	8.35230	10.29290
458.00000	0.00161	0.00100	1.61000	8.35250	10.29260
459.00000	0.00158	0.00101	1.56416	8.35290	10.29340
460.00000	0.00159	0.00101	1.57297	8.35300	10.29590
461.00000	0.00160	0.00100	1.60200	8.35310	10.29880
462.00000	0.00158	0.00100	1.57860	8.35350	10.30030
463.00000	0.00159	0.00100	1.59140	8.35400	10.30060
464.00000	0.00160	0.00100	1.60240	8.35430	10.30140
